dataset,path,label,split,video_id,frame_num,width,height,channels,brightness_mean,contrast_std,saturation_mean,sharpness_laplacian_var,edge_density,entropy_bits,jpeg_bytes
original,training/notflip/0004_000000006.jpg,notflip,training,0004,6,1080,1920,3,0.5373764808006536,0.25502601069525893,0.20375375590050834,827.7955323940115,0.10378086419753087,7.286632339241734,413733
original,training/notflip/0004_000000007.jpg,notflip,training,0004,7,1080,1920,3,0.538216391687848,0.2541761949609979,0.20256599113410798,811.0008555807398,0.1037962962962963,7.2847759196580775,408764
original,training/notflip/0004_000000008.jpg,notflip,training,0004,8,1080,1920,3,0.539285403050109,0.2526940274521898,0.20180907505749213,794.334405130637,0.10456018518518519,7.276680141952237,403118
original,training/notflip/0004_000000009.jpg,notflip,training,0004,9,1080,1920,3,0.5405842902747519,0.25085704577469115,0.20178714672597434,775.1414028346954,0.10226851851851852,7.252557474947443,399282
original,training/notflip/0004_000000011.jpg,notflip,training,0004,11,1080,1920,3,0.5422394849915275,0.24913508354295455,0.20243525326797385,790.7786187699451,0.09797067901234568,7.206286762737172,388071
original,training/notflip/0004_000000013.jpg,notflip,training,0004,13,1080,1920,3,0.5419265197591382,0.25120086675319014,0.2009233841684822,740.8707559289742,0.08938271604938272,7.2020290607035236,375378
original,training/notflip/0004_000000014.jpg,notflip,training,0004,14,1080,1920,3,0.5445262024176954,0.2493638489227902,0.19489910698075527,710.3428309751157,0.08941358024691358,7.160639931379359,369201
original,training/notflip/0004_000000017.jpg,notflip,training,0004,17,1080,1920,3,0.5543423751059066,0.24778674268792727,0.1870127882171387,671.6098910598613,0.08779320987654321,7.1305427506398065,379283
original,training/notflip/0004_000000018.jpg,notflip,training,0004,18,1080,1920,3,0.5550390416969256,0.24734645276706843,0.1866941702221012,675.6106614759565,0.08993055555555556,7.140501299083118,390116
original,training/notflip/0004_000000019.jpg,notflip,training,0004,19,1080,1920,3,0.5524994912702735,0.2484649868972395,0.18702538542423144,708.4089499978567,0.09327160493827161,7.1703829388735265,395943
original,training/notflip/0004_000000021.jpg,notflip,training,0004,21,1080,1920,3,0.5511248884198742,0.2497088399960445,0.18690163549987895,745.1616245707947,0.09688271604938271,7.208896450452954,397346
original,training/notflip/0004_000000022.jpg,notflip,training,0004,22,1080,1920,3,0.5497850248123941,0.2508863191387615,0.18575447644335513,739.9168357253086,0.09584104938271605,7.227927269360349,404040
original,training/notflip/0004_000000024.jpg,notflip,training,0004,24,1080,1920,3,0.5479739280743162,0.25278902602276654,0.18661648776022755,753.179351489626,0.09713734567901235,7.259794724466053,404678
original,training/notflip/0004_000000025.jpg,notflip,training,0004,25,1080,1920,3,0.5476185113320019,0.2525167844822221,0.1856059311456064,724.5712534716863,0.09621141975308642,7.2548315612511285,402581
original,training/notflip/0004_000000026.jpg,notflip,training,0004,26,1080,1920,3,0.547228334543694,0.2534550840858206,0.18439416530501088,783.1884590704067,0.09660493827160493,7.252518624646223,408463
original,training/notflip/0004_000000027.jpg,notflip,training,0004,27,1080,1920,3,0.5473110645878722,0.25334754397262643,0.18418403534253208,784.7567492912071,0.09850308641975308,7.252741708986629,408555
original,training/notflip/0004_000000028.jpg,notflip,training,0004,28,1080,1920,3,0.5469338783738804,0.2529695137288729,0.18427299874425077,767.7389444439085,0.09824845679012345,7.255212843943435,408019
original,training/notflip/0004_000000030.jpg,notflip,training,0004,30,1080,1920,3,0.5453180752239167,0.2534745116780123,0.1837956797688211,763.639799166893,0.0985570987654321,7.260491344092694,408656
original,training/notflip/0004_000000031.jpg,notflip,training,0004,31,1080,1920,3,0.5446449501482692,0.2532062952075637,0.1842976598432583,766.6685674287457,0.10087191358024691,7.265363314712301,408319
original,training/notflip/0004_000000032.jpg,notflip,training,0004,32,1080,1920,3,0.5435436202644638,0.2531870442561304,0.1845967116013072,784.7505365735382,0.09895061728395062,7.269535378228486,412349
original,training/notflip/0004_000000033.jpg,notflip,training,0004,33,1080,1920,3,0.5432485135257807,0.2530406655142805,0.18448195238743645,788.7744522459896,0.09976080246913581,7.271416308883776,413236
original,training/notflip/0004_000000034.jpg,notflip,training,0004,34,1080,1920,3,0.5422556338507626,0.2526731748991547,0.18497509115528926,793.11128517941,0.09974537037037037,7.276968692864439,412442
original,training/notflip/0004_000000035.jpg,notflip,training,0004,35,1080,1920,3,0.5414946006566207,0.2521216513657615,0.18473588416848222,747.4961546296296,0.09982253086419753,7.2720802611502595,406547
original,training/notflip/0005_000000001.jpg,notflip,training,0005,1,1080,1920,3,0.5367371134410555,0.24346537308771862,0.2260586514312515,470.29812977912815,0.07779320987654322,7.086507024348934,330666
original,training/notflip/0005_000000002.jpg,notflip,training,0005,2,1080,1920,3,0.5383035981753813,0.24383920378803858,0.22482066993464053,487.48924290069874,0.07669753086419753,7.084012470282287,345406
original,training/notflip/0005_000000003.jpg,notflip,training,0005,3,1080,1920,3,0.539227965761922,0.2439659654634513,0.22400533315177923,494.7028142355753,0.0771141975308642,7.080812424490434,349216
original,training/notflip/0005_000000004.jpg,notflip,training,0005,4,1080,1920,3,0.5399511089929798,0.24316743838837884,0.22303360642096345,432.66152514092505,0.076875,7.086081340157854,336204
original,training/notflip/0005_000000006.jpg,notflip,training,0005,6,1080,1920,3,0.5421836533224401,0.24289710897406358,0.220292095966473,420.92913558664605,0.07317901234567901,7.072737074919204,336217
original,training/notflip/0005_000000007.jpg,notflip,training,0005,7,1080,1920,3,0.5431647527838296,0.24245247596433933,0.21855925850278385,417.44646122202926,0.07059413580246914,7.069468951237642,337053
original,training/notflip/0005_000000008.jpg,notflip,training,0005,8,1080,1920,3,0.5452828783133624,0.2432783816582944,0.21637321471798596,434.72767870156036,0.07108796296296296,7.072664929465888,343185
original,training/notflip/0005_000000010.jpg,notflip,training,0005,10,1080,1920,3,0.5500695087448559,0.2455757908152455,0.2126582357480029,451.49058413256364,0.06611882716049383,7.093086768738516,341511
original,training/notflip/0005_000000011.jpg,notflip,training,0005,11,1080,1920,3,0.5519387046871218,0.24716033404222723,0.21103026279956424,463.99753047357257,0.06545524691358025,7.100865184025654,344236
original,training/notflip/0005_000000013.jpg,notflip,training,0005,13,1080,1920,3,0.5542008555737109,0.2496481954574023,0.20703343243161462,457.2052268137479,0.06790895061728396,7.130747393244672,349876
original,training/notflip/0005_000000014.jpg,notflip,training,0005,14,1080,1920,3,0.5555337539336722,0.2503664179972942,0.20389446789518276,452.81309334490743,0.07081018518518518,7.135599824043355,352481
original,training/notflip/0005_000000015.jpg,notflip,training,0005,15,1080,1920,3,0.5560064111292665,0.2509125816669496,0.20047340421508109,485.55213881172835,0.07599537037037037,7.141460290751586,357384
original,training/notflip/0005_000000016.jpg,notflip,training,0005,16,1080,1920,3,0.5556368747730573,0.25127948273734607,0.19778271756233357,490.752059750562,0.07578703703703704,7.144366799732671,365304
original,training/notflip/0005_000000017.jpg,notflip,training,0005,17,1080,1920,3,0.5554228357237957,0.25085269110741604,0.19536471193415636,493.091886091821,0.07905864197530864,7.142606071797729,368140
original,training/notflip/0005_000000019.jpg,notflip,training,0005,19,1080,1920,3,0.5556338091563786,0.2501047097461812,0.19115674549140643,476.13390769675925,0.07954475308641976,7.148013120529768,364383
original,training/notflip/0005_000000020.jpg,notflip,training,0005,20,1080,1920,3,0.5560458159343984,0.24968964834613075,0.18962993411099008,323.7100491764188,0.06582561728395062,7.120332124874019,304360
original,training/notflip/0005_000000021.jpg,notflip,training,0005,21,1080,1920,3,0.5560895250847253,0.24999060935008507,0.18884842123577825,326.91523028096896,0.06663580246913581,7.120671680707703,306538
original,training/notflip/0005_000000023.jpg,notflip,training,0005,23,1080,1920,3,0.5532532887769306,0.25006587193762836,0.18924149721617042,328.3141505906112,0.06948302469135803,7.12822010038661,302673
original,training/notflip/0005_000000024.jpg,notflip,training,0005,24,1080,1920,3,0.552863337040063,0.2499166920344435,0.18924087312394094,370.7899458775696,0.07449074074074075,7.132288483281351,316853
original,training/notflip/0005_000000025.jpg,notflip,training,0005,25,1080,1920,3,0.5517772444625999,0.24957900182280138,0.189558498244977,386.3056167121532,0.07626543209876543,7.136815365402051,322293
original,training/notflip/0005_000000026.jpg,notflip,training,0005,26,1080,1920,3,0.5503447504387557,0.2490842280268146,0.18973397785039942,395.6470608558147,0.07699074074074073,7.143945474649033,325777
original,training/notflip/0005_000000027.jpg,notflip,training,0005,27,1080,1920,3,0.549693198151174,0.2487655782065925,0.1897915531953522,442.7616495669844,0.08193672839506173,7.1506910722723624,342376
original,training/notflip/0005_000000028.jpg,notflip,training,0005,28,1080,1920,3,0.5500198669359719,0.24828540255905096,0.18936658042846768,454.97816216825754,0.08046296296296296,7.148593956033672,348725
original,training/notflip/0005_000000029.jpg,notflip,training,0005,29,1080,1920,3,0.5497253805071411,0.24779866005314466,0.18919743252239168,471.68318672547775,0.08194444444444444,7.14905683313145,351683
original,training/notflip/0005_000000030.jpg,notflip,training,0005,30,1080,1920,3,0.548301294707698,0.24692100049057095,0.18951414987291212,478.307931717726,0.08138888888888889,7.134784163900587,343623
original,training/notflip/0006_000000001.jpg,notflip,training,0006,1,1080,1920,3,0.5193654381505689,0.2356232180487905,0.23490825465988865,575.6436998625877,0.0939891975308642,7.011966026927917,367073
original,training/notflip/0006_000000002.jpg,notflip,training,0006,2,1080,1920,3,0.5220027516793754,0.23637824619487183,0.23419854075889615,569.4613576624657,0.09256944444444444,7.026187115156969,373645
original,training/notflip/0006_000000003.jpg,notflip,training,0006,3,1080,1920,3,0.524172309973372,0.23735164269590314,0.2339468292332365,590.5629828231572,0.09322530864197531,7.044524047849959,374942
original,training/notflip/0006_000000004.jpg,notflip,training,0006,4,1080,1920,3,0.5294573820654805,0.23937674378185222,0.23094591957153232,616.9302944815362,0.09410493827160493,7.054272965369069,383581
original,training/notflip/0006_000000005.jpg,notflip,training,0006,5,1080,1920,3,0.5305378483569354,0.24012555355216153,0.22994085307734205,638.6530900176588,0.09225308641975309,7.062672813074251,388219
original,training/notflip/0006_000000006.jpg,notflip,training,0006,6,1080,1920,3,0.5309941940510773,0.24084217243046652,0.22915033625332848,655.885235909577,0.09323302469135802,7.0705667508459875,391955
original,training/notflip/0006_000000007.jpg,notflip,training,0006,7,1080,1920,3,0.5323420441479061,0.24157952507170852,0.22778947667029775,640.7503618669385,0.09104938271604938,7.072688058472412,388820
original,training/notflip/0006_000000008.jpg,notflip,training,0006,8,1080,1920,3,0.5325913992526022,0.24221060865431676,0.22697718280985235,655.8162770833334,0.0933641975308642,7.074821000194266,391232
original,training/notflip/0006_000000010.jpg,notflip,training,0006,10,1080,1920,3,0.5340559886377391,0.24307990570839924,0.22470527717259742,664.1647027032369,0.09388888888888888,7.087591654563508,397859
original,training/notflip/0006_000000011.jpg,notflip,training,0006,11,1080,1920,3,0.5345165743766642,0.24343095665198872,0.22400319232631324,672.9378416108801,0.09277777777777778,7.0907200750137935,399881
original,training/notflip/0006_000000012.jpg,notflip,training,0006,12,1080,1920,3,0.534805860036916,0.24382050771540748,0.22305397073953037,680.4373674696478,0.09248456790123456,7.092422123354695,401350
original,training/notflip/0006_000000013.jpg,notflip,training,0006,13,1080,1920,3,0.5356399536280562,0.2441015151778079,0.22095726670297747,668.6196140715497,0.09281635802469136,7.090831608235691,400053
original,training/notflip/0006_000000014.jpg,notflip,training,0006,14,1080,1920,3,0.5361960406076011,0.24445836833981832,0.21950743426228514,669.7609876200274,0.09204475308641975,7.089582907140638,398855
original,training/notflip/0006_000000017.jpg,notflip,training,0006,17,1080,1920,3,0.5394596325798838,0.2455321778108092,0.21494224499213266,655.1111188242431,0.09067129629629629,7.084542701041835,393628
original,training/notflip/0006_000000018.jpg,notflip,training,0006,18,1080,1920,3,0.5420569323408376,0.24637851654686688,0.21318541401900265,647.1185570815591,0.09141975308641975,7.088412971198492,375847
original,training/notflip/0006_000000020.jpg,notflip,training,0006,20,1080,1920,3,0.5440705545721375,0.2470107224013458,0.21043461404623579,634.8111727344822,0.08862654320987655,7.091714763775977,377720
original,training/notflip/0006_000000022.jpg,notflip,training,0006,22,1080,1920,3,0.5482748634561849,0.24710034020194238,0.20391782596526264,622.974929995368,0.08893518518518519,7.080786551582167,376965
original,training/notflip/0006_000000024.jpg,notflip,training,0006,24,1080,1920,3,0.5498549023390221,0.24709318784461548,0.20090899978818688,622.2963655606401,0.08794753086419753,7.073047937119002,376920
original,training/notflip/0006_000000026.jpg,notflip,training,0006,26,1080,1920,3,0.5510381849885015,0.24833759664124444,0.1976393560124667,657.6628155149153,0.08899691358024692,7.064441960600439,383558
original,training/notflip/0006_000000030.jpg,notflip,training,0006,30,1080,1920,3,0.5543541401900266,0.24769204964320854,0.19152721231239409,621.831161208038,0.09064043209876543,7.0714077125959705,383637
original,training/notflip/0007_000000001.jpg,notflip,training,0007,1,1080,1920,3,0.5069804318718228,0.2645476927621961,0.22422936713265554,42.18988919753087,0.028796296296296296,7.303075894680703,214483
original,training/notflip/0007_000000002.jpg,notflip,training,0007,2,1080,1920,3,0.5066010518790849,0.2644392695646813,0.22360621104151537,37.27320786084439,0.02736111111111111,7.305115784734092,225847
original,training/notflip/0007_000000003.jpg,notflip,training,0007,3,1080,1920,3,0.5066457009501332,0.26441022604568754,0.22284983206245462,35.60106364788142,0.02630401234567901,7.301419897319239,227013
original,training/notflip/0007_000000004.jpg,notflip,training,0007,4,1080,1920,3,0.5073316312636166,0.2641547049565124,0.2214216915547083,35.389151097393686,0.026643518518518518,7.298048806004418,226852
original,training/notflip/0007_000000005.jpg,notflip,training,0007,5,1080,1920,3,0.5088612453854999,0.26438783564466645,0.22004928248305494,39.43403542089382,0.02724537037037037,7.28488554280234,228010
original,training/notflip/0007_000000006.jpg,notflip,training,0007,6,1080,1920,3,0.5101674760953764,0.265007633330139,0.21767588999334303,45.61248119546372,0.028603395061728393,7.277882817231417,229485
original,training/notflip/0007_000000007.jpg,notflip,training,0007,7,1080,1920,3,0.5116168641067538,0.2658966872462894,0.21535142066085694,52.90335648142195,0.028896604938271606,7.271490151465478,229835
original,training/notflip/0007_000000008.jpg,notflip,training,0007,8,1080,1920,3,0.5130186263162673,0.2664062745433586,0.21223225308641974,61.58818647684947,0.029938271604938272,7.268103785876568,231480
original,training/notflip/0007_000000009.jpg,notflip,training,0007,9,1080,1920,3,0.5140459785766158,0.26691047949525537,0.2112303373123941,69.2795753338263,0.030779320987654322,7.263326663553341,232841
original,training/notflip/0007_000000011.jpg,notflip,training,0007,11,1080,1920,3,0.5151069391491164,0.2674019996290096,0.2061125938029533,77.37581001794457,0.031087962962962963,7.260804235931561,231461
original,training/notflip/0007_000000012.jpg,notflip,training,0007,12,1080,1920,3,0.5149798815359476,0.2674780971936662,0.2055448003661341,77.86814043156294,0.031574074074074074,7.261080443461517,232691
original,training/notflip/0007_000000013.jpg,notflip,training,0007,13,1080,1920,3,0.5152073782831034,0.2674788789396096,0.20497472615589446,78.5477083261293,0.03159722222222222,7.2625467816307285,232981
original,training/notflip/0007_000000014.jpg,notflip,training,0007,14,1080,1920,3,0.515580700798838,0.2672865972779782,0.20313444837811667,77.25477619116513,0.031766975308641976,7.271270833360982,233146
original,training/notflip/0007_000000015.jpg,notflip,training,0007,15,1080,1920,3,0.516468101322319,0.26995738354577603,0.20125043308218352,254.04832168489702,0.048371913580246916,7.250377177124351,248375
original,training/notflip/0007_000000016.jpg,notflip,training,0007,16,1080,1920,3,0.5163977528897361,0.2701038080809785,0.20033421084483174,261.7964711147667,0.04886574074074074,7.25152391865033,251904
original,training/notflip/0007_000000017.jpg,notflip,training,0007,17,1080,1920,3,0.5165617700012103,0.27009832779318965,0.20000601208847738,263.6972584447278,0.04903549382716049,7.255468795412509,254062
original,training/notflip/0007_000000018.jpg,notflip,training,0007,18,1080,1920,3,0.516454857328734,0.27004305710173304,0.19907375446320505,256.3644501666452,0.04983024691358025,7.25748250674697,254923
original,training/notflip/0007_000000019.jpg,notflip,training,0007,19,1080,1920,3,0.5162554995763737,0.27191664102894997,0.19807486080852094,418.62638350902824,0.05443672839506173,7.257114317670286,284153
original,training/notflip/0007_000000020.jpg,notflip,training,0007,20,1080,1920,3,0.5166931697833455,0.2721502616305948,0.19741654184822077,437.9585723584438,0.05626543209876543,7.256750943988356,290660
original,training/notflip/0007_000000021.jpg,notflip,training,0007,21,1080,1920,3,0.517509087161099,0.2721915922651539,0.19600442916364078,444.1272341675716,0.0554320987654321,7.256968518912596,292395
original,training/notflip/0007_000000022.jpg,notflip,training,0007,22,1080,1920,3,0.5182387152777779,0.27207755270826156,0.1947116845194868,445.81943526085723,0.05497685185185185,7.2595064166660075,292655
original,training/notflip/0007_000000023.jpg,notflip,training,0007,23,1080,1920,3,0.5188930627420721,0.2720012036985693,0.19340214990317114,439.16334023437497,0.05603395061728395,7.261452700204236,292948
original,training/notflip/0007_000000024.jpg,notflip,training,0007,24,1080,1920,3,0.5187719018548778,0.2721933584527748,0.19210691078128783,466.8650374627891,0.05571759259259259,7.2600220260684,297539
original,training/notflip/0007_000000026.jpg,notflip,training,0007,26,1080,1920,3,0.5179767421629146,0.2725597998844088,0.1916014017489712,469.86206892146777,0.056087962962962964,7.2565407922715455,302386
original,training/notflip/0007_000000027.jpg,notflip,training,0007,27,1080,1920,3,0.5158918032104817,0.272939168491806,0.19169747034616316,493.4069692120103,0.05781635802469136,7.261365895387435,306119
original,training/notflip/0007_000000028.jpg,notflip,training,0007,28,1080,1920,3,0.5153083866648511,0.27295599789922015,0.19216648322137497,498.15751521627556,0.05736111111111111,7.263059035234454,307572
original,training/notflip/0007_000000029.jpg,notflip,training,0007,29,1080,1920,3,0.5151945843923988,0.27289648924615373,0.19249306122912127,503.4115659234015,0.056875,7.2641669833750555,308889
original,training/notflip/0007_000000030.jpg,notflip,training,0007,30,1080,1920,3,0.5149521680585815,0.27295427417664403,0.1925731209150327,527.864764493789,0.057291666666666664,7.267277781014447,311665
original,training/notflip/0008_000000001.jpg,notflip,training,0008,1,1080,1920,3,0.5512042351276931,0.24797292851749683,0.21853033466473007,378.5592455180232,0.07685956790123456,7.1281650808326456,300978
original,training/notflip/0008_000000002.jpg,notflip,training,0008,2,1080,1920,3,0.5519011891793755,0.24704277484900786,0.21794063369946745,309.65906372861417,0.07157407407407407,7.13183417012758,299141
original,training/notflip/0008_000000003.jpg,notflip,training,0008,3,1080,1920,3,0.5516654714354877,0.2463614590299681,0.21883590534979422,246.54754345540886,0.06676697530864198,7.138396682280812,289972
original,training/notflip/0008_000000004.jpg,notflip,training,0008,4,1080,1920,3,0.5510943438332122,0.24585098660594598,0.21882636997700314,199.91634491449233,0.0570216049382716,7.148080995730532,283285
original,training/notflip/0008_000000005.jpg,notflip,training,0008,5,1080,1920,3,0.5506923754841443,0.24585531742515968,0.21890345671447592,184.46027966100584,0.056574074074074075,7.157513630165466,279004
original,training/notflip/0008_000000006.jpg,notflip,training,0008,6,1080,1920,3,0.5501699459876543,0.24575850618925765,0.21867613017429194,176.37521808073987,0.054189814814814816,7.164391033956331,276578
original,training/notflip/0008_000000007.jpg,notflip,training,0008,7,1080,1920,3,0.5495731436092957,0.2453346554853671,0.21864393268881627,148.9930476670858,0.05016203703703704,7.167515509636131,273670
original,training/notflip/0008_000000010.jpg,notflip,training,0008,10,1080,1920,3,0.5486946146514161,0.24348003048246386,0.2188013230755265,75.45098356743446,0.03376543209876543,7.1584612887582235,260551
original,training/notflip/0008_000000011.jpg,notflip,training,0008,11,1080,1920,3,0.5487405856632777,0.24308877665739204,0.217967284328855,71.25055159250685,0.03128858024691358,7.148501310697496,257801
original,training/notflip/0008_000000014.jpg,notflip,training,0008,14,1080,1920,3,0.5535943703098523,0.24237908053184443,0.21066536363773905,44.61158849999047,0.0214429012345679,7.0959080396521355,239254
original,training/notflip/0008_000000015.jpg,notflip,training,0008,15,1080,1920,3,0.5564329857328734,0.2424506755037523,0.20683754690147663,37.48765392065805,0.019212962962962963,7.092974445642364,233071
original,training/notflip/0008_000000016.jpg,notflip,training,0008,16,1080,1920,3,0.5606945749364561,0.2422500664266772,0.20223451873033163,32.17715204421725,0.017237654320987655,7.071921470101541,227891
original,training/notflip/0008_000000017.jpg,notflip,training,0008,17,1080,1920,3,0.5634912267762042,0.2425894995261838,0.19941511967441297,30.585007059649353,0.01726851851851852,7.059390537428718,225238
original,training/notflip/0008_000000018.jpg,notflip,training,0008,18,1080,1920,3,0.5656580958000484,0.24304956601090247,0.1966142996550472,30.303464496111012,0.016689814814814814,7.05600517612532,223455
original,training/notflip/0008_000000019.jpg,notflip,training,0008,19,1080,1920,3,0.5664961949285887,0.24375359893419696,0.19413800381263618,32.604027775634435,0.016828703703703703,7.04202572905368,223565
original,training/notflip/0008_000000021.jpg,notflip,training,0008,21,1080,1920,3,0.565721730513193,0.243973409179154,0.18972224491648512,44.79779953221451,0.018950617283950616,7.078838363350439,228968
original,training/notflip/0008_000000022.jpg,notflip,training,0008,22,1080,1920,3,0.5656989681675139,0.24500622584799542,0.18714290955579763,52.84276466757878,0.019537037037037037,7.085822382422096,232091
original,training/notflip/0008_000000024.jpg,notflip,training,0008,24,1080,1920,3,0.5635598542271847,0.24549218698803935,0.18575268737896394,63.74015426002134,0.023055555555555555,7.099500353880179,233302
original,training/notflip/0008_000000025.jpg,notflip,training,0008,25,1080,1920,3,0.5634880231027596,0.2456950158870752,0.18541171175260227,65.26003080323122,0.02445216049382716,7.101810911983258,233762
original,training/notflip/0008_000000026.jpg,notflip,training,0008,26,1080,1920,3,0.5628687969014766,0.2457554034814483,0.18572341745340112,66.2069272917143,0.02479938271604938,7.107967184457472,235011
original,training/notflip/0008_000000027.jpg,notflip,training,0008,27,1080,1920,3,0.5614256100974341,0.24538704454480056,0.18513937303316388,67.29814042489473,0.02455246913580247,7.112879654832621,235429
original,training/notflip/0008_000000028.jpg,notflip,training,0008,28,1080,1920,3,0.5613322685941661,0.2453846506549026,0.18529759743403534,67.08878055555556,0.02404320987654321,7.111871636084622,235877
original,training/notflip/0008_000000029.jpg,notflip,training,0008,29,1080,1920,3,0.5597421856088114,0.24514955622491022,0.18545986519607843,68.11671252262423,0.023742283950617282,7.120693485853037,237755
original,training/notflip/0008_000000030.jpg,notflip,training,0008,30,1080,1920,3,0.5596426164215687,0.245009083472317,0.18591863350278384,68.85991463042744,0.023742283950617282,7.123487633282186,238320
original,training/notflip/0009_000000001.jpg,notflip,training,0009,1,1080,1920,3,0.5347458791000967,0.24235555319061827,0.2215860755567659,88.1247035300926,0.032669753086419756,7.11025425653389,239170
original,training/notflip/0009_000000006.jpg,notflip,training,0009,6,1080,1920,3,0.5403829619038973,0.24162796476742368,0.21633732563241348,51.31629440991274,0.030185185185185186,7.115803960135186,238202
original,training/notflip/0009_000000007.jpg,notflip,training,0009,7,1080,1920,3,0.5410115154472283,0.24125438118631168,0.21495586911462114,43.975027434842254,0.028587962962962964,7.113788091184206,238706
original,training/notflip/0009_000000008.jpg,notflip,training,0009,8,1080,1920,3,0.5431328881475429,0.24064275279946776,0.21277946282679738,39.56095318715706,0.027407407407407408,7.108390982799735,237363
original,training/notflip/0009_000000009.jpg,notflip,training,0009,9,1080,1920,3,0.5444679122034616,0.24053041465087277,0.21061744281045752,38.85552054183813,0.026890432098765432,7.104620112813301,236518
original,training/notflip/0009_000000010.jpg,notflip,training,0009,10,1080,1920,3,0.5458865286855483,0.24040828301513686,0.20847346473311548,38.2978218333238,0.02771604938271605,7.097914869365889,236130
original,training/notflip/0009_000000011.jpg,notflip,training,0009,11,1080,1920,3,0.5482259686667877,0.24024892926691055,0.2048445859053498,38.27693414113702,0.027345679012345678,7.083751886746798,234351
original,training/notflip/0009_000000013.jpg,notflip,training,0009,13,1080,1920,3,0.5509277584876543,0.24108270405902113,0.19929546606451223,48.588246551354594,0.028148148148148148,7.067386249812074,234423
original,training/notflip/0009_000000014.jpg,notflip,training,0009,14,1080,1920,3,0.552169490211208,0.24158689490969204,0.19712423028625028,57.17277078754906,0.028256172839506172,7.068487721275319,236358
original,training/notflip/0009_000000016.jpg,notflip,training,0009,16,1080,1920,3,0.5539332561728395,0.2422921497044105,0.19277083333333334,69.93284234015394,0.02966820987654321,7.075771258803765,239720
original,training/notflip/0009_000000018.jpg,notflip,training,0009,18,1080,1920,3,0.5552161439421448,0.2427015950045063,0.18908990710481724,87.06947621146738,0.030601851851851852,7.083369158013136,242216
original,training/notflip/0009_000000019.jpg,notflip,training,0009,19,1080,1920,3,0.5555140780077463,0.24321488337576622,0.18836119810578553,109.17720769294888,0.03236882716049383,7.08550148326286,245628
original,training/notflip/0009_000000020.jpg,notflip,training,0009,20,1080,1920,3,0.5561178966957153,0.24383605447976828,0.1867122632231905,134.33046867760248,0.034729938271604935,7.086586572081624,249869
original,training/notflip/0009_000000021.jpg,notflip,training,0009,21,1080,1920,3,0.556328520258412,0.2444085826844028,0.18552994318869523,169.25761906286914,0.03810956790123457,7.08811932801365,255559
original,training/notflip/0009_000000022.jpg,notflip,training,0009,22,1080,1920,3,0.5568448431069959,0.24483625157519667,0.18385520303800534,178.45724621431327,0.04,7.086879719152581,258604
original,training/notflip/0009_000000023.jpg,notflip,training,0009,23,1080,1920,3,0.5567076789820867,0.2454132389818402,0.18284005839990317,185.3131186535494,0.04274691358024691,7.093909744337566,261230
original,training/notflip/0009_000000024.jpg,notflip,training,0009,24,1080,1920,3,0.5563438351034858,0.24630682315917998,0.1818850913822319,223.06321698763287,0.04560956790123457,7.09576270646636,266170
original,training/notflip/0009_000000025.jpg,notflip,training,0009,25,1080,1920,3,0.55603024199649,0.24717329490189474,0.18114822190450253,284.7960866078318,0.05435185185185185,7.102695363108036,275394
original,training/notflip/0009_000000026.jpg,notflip,training,0009,26,1080,1920,3,0.5561802132504237,0.24791126241551972,0.18053020984628418,395.6473985365702,0.06395061728395061,7.104456310657421,292388
original,training/notflip/0009_000000028.jpg,notflip,training,0009,28,1080,1920,3,0.5560679485142822,0.24939648121836866,0.17863612208000484,494.5307264488431,0.07372685185185185,7.110309566195608,318351
original,training/notflip/0009_000000029.jpg,notflip,training,0009,29,1080,1920,3,0.5563465092441298,0.2493931673445344,0.17782842948136043,507.6566756665809,0.0758641975308642,7.114657895003918,323272
original,training/notflip/0009_000000030.jpg,notflip,training,0009,30,1080,1920,3,0.556141761604333,0.25032993019659644,0.17722514032619222,614.111961834074,0.08191358024691359,7.119151319711138,341502
original,training/notflip/0010_000000001.jpg,notflip,training,0010,1,1080,1920,3,0.5296940056886953,0.26216769311902355,0.20558379856572256,699.2287117278591,0.08529320987654321,7.29127409048324,353333
original,training/notflip/0010_000000002.jpg,notflip,training,0010,2,1080,1920,3,0.5311116784676834,0.26190834855151574,0.20343079573650447,645.7502376457476,0.08066358024691359,7.281561021179199,351813
original,training/notflip/0010_000000003.jpg,notflip,training,0010,3,1080,1920,3,0.533040949906197,0.26149051208235763,0.20010545078370856,560.4958692805975,0.07878086419753086,7.266192176576314,336069
original,training/notflip/0010_000000004.jpg,notflip,training,0010,4,1080,1920,3,0.5358939932068506,0.2610034945991369,0.19602553861050592,478.66191509720073,0.07212962962962963,7.246411095948371,318890
original,training/notflip/0010_000000005.jpg,notflip,training,0010,5,1080,1920,3,0.5391035425744372,0.26058097701728505,0.19204245340111353,417.7320388888889,0.06774691358024691,7.226081161403698,305802
original,training/notflip/0010_000000006.jpg,notflip,training,0010,6,1080,1920,3,0.5425320234961268,0.26053398376925974,0.18736656151658196,382.18533153238604,0.063804012345679,7.210147749790987,298829
original,training/notflip/0010_000000008.jpg,notflip,training,0010,8,1080,1920,3,0.5473637890341322,0.26132466751008226,0.1800038920660857,354.651167229593,0.0604783950617284,7.2022888283014135,290279
original,training/notflip/0010_000000010.jpg,notflip,training,0010,10,1080,1920,3,0.5497796595104092,0.2619706481093964,0.1788466094771242,348.35796227328154,0.05733024691358025,7.196234222678616,273294
