sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split
notflip__0001,notflip,0001,27,28,training,training/notflip/0001_000000028.jpg,cd14d90a9ea6559ac7724ca48b62c503ea9d882e09299e6a0cea7e2df8162b0e,E06,train
notflip__0001,notflip,0001,28,29,training,training/notflip/0001_000000029.jpg,a377642318c58d7fa4b6fc6e8f6bd8964612115a5f3366da313b2709dda6d8d4,E06,train
notflip__0001,notflip,0001,29,30,training,training/notflip/0001_000000030.jpg,0c31fc7dd465dcbd423894cbeaa8c6a95540d70fd506ccc72961ec59afda9deb,E06,train
notflip__0002,notflip,0002,0,1,training,training/notflip/0002_000000001.jpg,08316d41e08de61216647466d534e76cd0f733042a86978550ae8e5d513f5f6b,S19,test
notflip__0002,notflip,0002,1,2,training,training/notflip/0002_000000002.jpg,b67e3e419b79a78bad21285443fda8df4504396611a4e1112d13edf35cf95848,S19,test
notflip__0002,notflip,0002,2,3,testing,testing/notflip/0002_000000003.jpg,8092c97b30243d06642fa1d529541210f4226bd6277ec2a04a7693ef4c939405,S19,test
notflip__0002,notflip,0002,3,4,training,training/notflip/0002_000000004.jpg,81fd95cb6878dfd855fe090bf288c42c4197680a99b2d94a5539a215738f56b8,S19,test
notflip__0002,notflip,0002,4,5,training,training/notflip/0002_000000005.jpg,4210f7b8c2a41bc68602b80e55a40daa262e1c1f25b35f0a8a1215da176003d1,S19,test
notflip__0002,notflip,0002,5,6,testing,testing/notflip/0002_000000006.jpg,5a6f48ea1cfac85a98c8e649df1746bbfa56bd8bd543017d40f1d648849a909e,S19,test
notflip__0002,notflip,0002,6,7,training,training/notflip/0002_000000007.jpg,5190e3b79e4e4c0620f904d77292797bafa304adb8eba97d7628732f3b20c28a,S19,test
notflip__0002,notflip,0002,7,8,testing,testing/notflip/0002_000000008.jpg,a069c261f904abb7db3f0575ab64089f132861681aa7b50cc8ab2b21504a54e4,S19,test
notflip__0002,notflip,0002,8,9,training,training/notflip/0002_000000009.jpg,c9603ff72eaf970e9e4f110b170a2f40af14a045f3a08c689a23c01a2236f446,S19,test
notflip__0002,notflip,0002,9,10,training,training/notflip/0002_000000010.jpg,b824f84fb47710f6f01628584f0b4a8af5d153da015481b729bc5aff0ab89661,S19,test
notflip__0002,notflip,0002,10,11,training,training/notflip/0002_000000011.jpg,aa586118f6607f03c2dc2cbfee475f934a5408962bc426f7ef0f973674bccaf1,S19,test
notflip__0002,notflip,0002,11,12,testing,testing/notflip/0002_000000012.jpg,7f6c5c713082fbd0130ba4e5d864bb508897b43e0a2a0414097cd6e22024531c,S19,test
notflip__0002,notflip,0002,12,13,training,training/notflip/0002_000000013.jpg,099292b35f8480dafb107dd4c7840f4e383ce00b2085ebd60add0e6ef409b2de,S19,test
notflip__0002,notflip,0002,13,14,training,training/notflip/0002_000000014.jpg,0e136cd6e7efb56653f953d55d1447b37842612fbea1d5b4636f38f8c175c7e9,S19,test
notflip__0002,notflip,0002,14,15,testing,testing/notflip/0002_000000015.jpg,e042d3ffd83d47bdfb1f5d18765db7835505645eac76bd2e32505bcd647f1e42,S19,test
notflip__0002,notflip,0002,15,16,training,training/notflip/0002_000000016.jpg,6e31a47c2ab53a98f38a1071d18c4696d6c76d43cf578003c4216b469223bdc8,S19,test
notflip__0002,notflip,0002,16,17,training,training/notflip/0002_000000017.jpg,4244515e29d49bbc60f8e845aef75b838b19b0196dc35c012c86b581a19804b8,S19,test
notflip__0002,notflip,0002,17,18,training,training/notflip/0002_000000018.jpg,9ef8610f9446ff2f120a57e66c9e3c7416ffa05c6f3f7ec73ed691218e4cc471,S19,test
notflip__0002,notflip,0002,18,19,training,training/notflip/0002_000000019.jpg,c49fac5732a6bbeb8f7050edf92b9de35b87169d6b002cabe5ab1bbd91eb476e,S19,test
notflip__0002,notflip,0002,19,20,training,training/notflip/0002_000000020.jpg,804d1ce9b34f2e8f2deabf8d12abb412d0b62c29682d683c5f80c8e9ad18c0e8,S19,test
notflip__0002,notflip,0002,20,21,training,training/notflip/0002_000000021.jpg,c3d885421cb215e2956fd1ea415def769611a19aeec7697def1beff105b8db33,S19,test
notflip__0002,notflip,0002,21,22,training,training/notflip/0002_000000022.jpg,7c7862527099a79a837f4164c192ab03490c9c19925af16c81d3647ab140a35d,S19,test
notflip__0002,notflip,0002,22,23,training,training/notflip/0002_000000023.jpg,6ece74bbae98be630a260bfba5885558cf26a24056a3270d9ce0f4f268d5fdd9,S19,test
notflip__0002,notflip,0002,23,24,training,training/notflip/0002_000000024.jpg,fbc36a0b816f5c795ea3e28c684423479cc0d1fb505ece3e371991a9bcaf3043,S19,test
notflip__0002,notflip,0002,24,25,training,training/notflip/0002_000000025.jpg,86b50ae708b998ffbbdd8848f5227e51061a17fc0c018a4dc54f4efd0cb291d5,S19,test
notflip__0002,notflip,0002,25,26,testing,testing/notflip/0002_000000026.jpg,55332355d21f291149c0be63e648abe9cd819803b0ee586c8bdd83e4c5bf854a,S19,test
notflip__0002,notflip,0002,26,27,testing,testing/notflip/0002_000000027.jpg,9b30f962f566ddde52c6cdaee0821e0c1e247e4859baf496367b20123871bca4,S19,test
notflip__0002,notflip,0002,27,28,testing,testing/notflip/0002_000000028.jpg,942dc846cbd98c47164359e993505a7d81396b5f136248a8278a89956a3cf295,S19,test
notflip__0002,notflip,0002,28,29,training,training/notflip/0002_000000029.jpg,e0c2029c0d7379064fbc8f66324c667472ed2bbc1b00ee3baa579b7509287b53,S19,test
notflip__0002,notflip,0002,29,30,training,training/notflip/0002_000000030.jpg,37fa9a0d734a3746a7945f0e02ecb9b04a73c2f7e07b9a3cd5de849225372c76,S19,test
notflip__0003,notflip,0003,0,1,training,training/notflip/0003_000000001.jpg,964ab23cd4dd52f1c378187f1e8165c0c5cfba2f92f6f7d795e568a10732d9a3,S20,train
notflip__0003,notflip,0003,1,2,training,training/notflip/0003_000000002.jpg,844a49f5a6b90f2bc6bf491bfa11451bb410b746a55517d39f8d71e177063844,S20,train
notflip__0003,notflip,0003,2,3,training,training/notflip/0003_000000003.jpg,fc2a9cca5b3f11472b3063a55b5ff6a3b581388f3b0d8162ddf4d64c4022790e,S20,train
notflip__0003,notflip,0003,3,4,testing,testing/notflip/0003_000000004.jpg,ebd3e3e0ad510245cf6ae47217aa2e47e8b1b66a462325cf36f34ae5b749e630,S20,train
notflip__0003,notflip,0003,4,5,training,training/notflip/0003_000000005.jpg,e7d50b3fb0609b7543488ad7475fa34b2542341617f1316e5be8f907f9ac6f5a,S20,train
notflip__0003,notflip,0003,5,6,training,training/notflip/0003_000000006.jpg,22493d00d604d6eba3ac9ecca6cb403bbf19b01567ebaf747737c1a8936932c7,S20,train
notflip__0003,notflip,0003,6,7,training,training/notflip/0003_000000007.jpg,ed2f9ee286cc32e43b31e4c0d9cfb4c04ddd5f8a0d8dda94424c765d96b615bf,S20,train
notflip__0003,notflip,0003,7,8,training,training/notflip/0003_000000008.jpg,dd7ca89e0b893260d9227f90efacf3997d9759d236e602ef92f24e6da48924bf,S20,train
notflip__0003,notflip,0003,8,9,training,training/notflip/0003_000000009.jpg,1798ead58c71f8e0a737cf6b42df923fa66adf27dfa9a09190f5a89ab1ed39a4,S20,train
notflip__0003,notflip,0003,9,10,training,training/notflip/0003_000000010.jpg,a2e8ebcf2381251371061b6356e84a07f27e1670b0bd547b56a5274e349a1cd4,S20,train
notflip__0003,notflip,0003,10,11,training,training/notflip/0003_000000011.jpg,65f7ae1c835a7196f3a7e82027907bee04c9d40e60236b1446e7d0aa190434cc,S20,train
notflip__0003,notflip,0003,11,12,training,training/notflip/0003_000000012.jpg,347c6727b4a7c3f37e18abf06b63fcaa54612d0a17ef7d0db353d335c977a246,S20,train
notflip__0003,notflip,0003,12,13,training,training/notflip/0003_000000013.jpg,1efa1e923a6afe2fd4f737d15e5bc031fe78af8381ccedbdc16d3483b09f4ed2,S20,train
notflip__0003,notflip,0003,13,14,training,training/notflip/0003_000000014.jpg,aa433cbd9e825e8d81686193d6c02e88d9cdf966504caf4766f32d0c2d6cfeed,S20,train
notflip__0003,notflip,0003,14,15,training,training/notflip/0003_000000015.jpg,6563af6c3dc9891aecc9a46516a1b28f93d7d0a99b3b0fe265f073bfaf6ec9dd,S20,train
notflip__0003,notflip,0003,15,16,training,training/notflip/0003_000000016.jpg,db47806f8a8754913c193b6502e39e988ed9e6999eb2073c523ad4c4411c6836,S20,train
notflip__0003,notflip,0003,16,17,training,training/notflip/0003_000000017.jpg,6ad01f8baea7449a87ee40c91f440f72db095368fab3598fcd9653f5d0130899,S20,train
notflip__0003,notflip,0003,17,18,testing,testing/notflip/0003_000000018.jpg,4c6ef2a66f6faab53653bed2e81ab878ecc4e060f82110cb6f834a723c5a1697,S20,train
notflip__0003,notflip,0003,18,19,training,training/notflip/0003_000000019.jpg,81d69847fa4b3488cde38c4d76859780f7e5d28c79fabdd3f978efbda6065486,S20,train
notflip__0003,notflip,0003,19,20,training,training/notflip/0003_000000020.jpg,39562521abdb7c987918bb8d20cea807b0d8631fbd63e63b23352d416822aea0,S20,train
notflip__0003,notflip,0003,20,21,training,training/notflip/0003_000000021.jpg,2e41fbbb23d4d9c2aafd714748dc175ab469267dda50d3aa5c98147be037ef80,S20,train
notflip__0003,notflip,0003,21,22,training,training/notflip/0003_000000022.jpg,9075e64afbfdf879813893a5dcd375d57264098546ca2e16779a76bb6e7e42da,S20,train
notflip__0003,notflip,0003,22,23,training,training/notflip/0003_000000023.jpg,1eed74b2c2896e1d953a8459632e289ed00c9af2cb4b525c9759f77225303876,S20,train
notflip__0003,notflip,0003,23,24,training,training/notflip/0003_000000024.jpg,76c5ba925af7279b03050584fb6fcb3e6ff55e656339a482adc8141c4f3b83f9,S20,train
notflip__0003,notflip,0003,24,25,testing,testing/notflip/0003_000000025.jpg,ddb124ae087cf35923bf2e39af24239cae8cb1f6385bea92614a4136ef7255e0,S20,train
notflip__0003,notflip,0003,25,26,training,training/notflip/0003_000000026.jpg,4a883df1124d54b0e9ba970ba288c5081e777c95780ebfd1308ebf76614b1318,S20,train
notflip__0003,notflip,0003,26,27,training,training/notflip/0003_000000027.jpg,36ac6c2ee4d0e004cc894a5f72aa06fad4e7660a909e9eb74121530428e750a5,S20,train
notflip__0003,notflip,0003,27,28,training,training/notflip/0003_000000028.jpg,e4f237efa3eb836065d2412e9a9fe14e0ad4dc2769011583eee9f61f1e2b2761,S20,train
notflip__0003,notflip,0003,28,29,training,training/notflip/0003_000000029.jpg,9215cf333d1ef9d874d13e9363bc357ce6d697152ca5594b1708d6005542e80d,S20,train
notflip__0003,notflip,0003,29,30,testing,testing/notflip/0003_000000030.jpg,ac0b66c67b86462f51e35547b4ed69798529ed2cba74aab203b9fe983a35295a,S20,train
notflip__0004,notflip,0004,0,1,training,training/notflip/0004_000000001.jpg,153a61c36fbcc06624e13193582099311bf77c741d11d7000692e6810706a295,E12,test
notflip__0004,notflip,0004,1,2,testing,testing/notflip/0004_000000002.jpg,4629d20a857924baad12cd23fc1c976539a73c856924984b923dc8760928025c,E12,test
notflip__0004,notflip,0004,2,3,training,training/notflip/0004_000000003.jpg,a786954d367eb1bfa5044b8ea37610fd4984229cc5d20d7fb6d5daf9ce87e892,E12,test
notflip__0004,notflip,0004,3,4,testing,testing/notflip/0004_000000004.jpg,d481639db6677439e3c53215d9038a375e77f5a44b58673e70290b74f8f2f900,E12,test
notflip__0004,notflip,0004,4,5,training,training/notflip/0004_000000005.jpg,1a899bb4c0afb44fde25e0564d609e082f35c768e932e77a22de72639b63b2d4,E12,test
notflip__0004,notflip,0004,5,6,training,training/notflip/0004_000000006.jpg,f630fdb6a852f470e8aeb8603ce6c834b5e2f1147602873c3470b4b484d6cb70,E12,test
notflip__0004,notflip,0004,6,7,training,training/notflip/0004_000000007.jpg,56bb9c724f84d64766a8c35716c2b59c73c350548b6fe0dac25d2ed8652f3d52,E12,test
notflip__0004,notflip,0004,7,8,training,training/notflip/0004_000000008.jpg,abb95cc348c2db3055cd0d66bcb62de3becd9c0e0699b971d32d7c31e24d806c,E12,test
notflip__0004,notflip,0004,8,9,training,training/notflip/0004_000000009.jpg,373bfada2118532707d33cfc7a116feabfc3e51a587e9f9504e4de0a91a83ac5,E12,test
notflip__0004,notflip,0004,9,10,testing,testing/notflip/0004_000000010.jpg,52a5efca8ff10ee7db1480cfa36cbac0e736f3757e106812a2a1f5c74036e796,E12,test
notflip__0004,notflip,0004,10,11,training,training/notflip/0004_000000011.jpg,3896be4ba64533542b77b883ca88139ec427e2c33b9fff3fefb756b579b013bf,E12,test
notflip__0004,notflip,0004,11,12,testing,testing/notflip/0004_000000012.jpg,aa4b1785a2c77090d8e5a6196664fa082ac9f3544aa3811db612e5bb9c778478,E12,test
notflip__0004,notflip,0004,12,13,training,training/notflip/0004_000000013.jpg,766e529eee1d929e50608bea4514fc7ee9e32e577fcaf9c8f79b115e697beda7,E12,test
notflip__0004,notflip,0004,13,14,training,training/notflip/0004_000000014.jpg,63f1738058e1e9f1067365f2e14fcf2350e8b77ed903a49cd1763165b8058681,E12,test
notflip__0004,notflip,0004,14,15,testing,testing/notflip/0004_000000015.jpg,ef19a36da52806e6fcdf98fbcd4ab48c5b486f888325c43e51df2c139abff3ea,E12,test
notflip__0004,notflip,0004,15,16,testing,testing/notflip/0004_000000016.jpg,3133868da2f66c946c89f0228a98894fc87d20af64b79fadb59d9de3c6569b1f,E12,test
notflip__0004,notflip,0004,16,17,training,training/notflip/0004_000000017.jpg,2cdaf551cdf882185f5d3f35b9eb14b750ebd964475359c44f5115c784ebbd46,E12,test
notflip__0004,notflip,0004,17,18,training,training/notflip/0004_000000018.jpg,528c8bdeda515125bf991bc4ae71391c532706356348683d25aab6156d1c3e02,E12,test
notflip__0004,notflip,0004,18,19,training,training/notflip/0004_000000019.jpg,0760ed1f87aadd1fda25249d7a244d2889b7060a29574fc9f6b9496736484f51,E12,test
notflip__0004,notflip,0004,19,20,testing,testing/notflip/0004_000000020.jpg,322328cc18c8200a21cc85746931135038d4fd4ae5d6b3b4b21f8a0d1541c723,E12,test
notflip__0004,notflip,0004,20,21,training,training/notflip/0004_000000021.jpg,09310f3b95475c83172d87d906b314c59ef66d098008939d89e2acc3978a6f39,E12,test
notflip__0004,notflip,0004,21,22,training,training/notflip/0004_000000022.jpg,569d933a466d91118d096b2cfc39dee238ac59b814e33fad5068049230963b8f,E12,test
notflip__0004,notflip,0004,22,23,testing,testing/notflip/0004_000000023.jpg,29cb3ae2b7d372d364b57247ecb41dc89cb6d1e36eaa8ef945f2edc5c4f2e674,E12,test
notflip__0004,notflip,0004,23,24,training,training/notflip/0004_000000024.jpg,1603a06c0bcf055ceb62a4acf9b5a36c15382abbba43ea7db2f5edf9d69c80c9,E12,test
notflip__0004,notflip,0004,24,25,training,training/notflip/0004_000000025.jpg,8a042449d7a3c96dd5b5f8e07d6c5ccc4e17ae817fed95e33d27a99338a1f685,E12,test
notflip__0004,notflip,0004,25,26,training,training/notflip/0004_000000026.jpg,8be213d21c3374a0e7e970ecc0528a2175aa88c44dcc75fe5ed3019d599f8504,E12,test
notflip__0004,notflip,0004,26,27,training,training/notflip/0004_000000027.jpg,01899ec564c52507360f99961e95801eabc09f3583c8bb7f5bbf93893ea57496,E12,test
notflip__0004,notflip,0004,27,28,training,training/notflip/0004_000000028.jpg,72a52b43963ea9e5fd447c8554f1664a4cda59d875ae896ae91ee9c578282975,E12,test
notflip__0004,notflip,0004,28,29,testing,testing/notflip/0004_000000029.jpg,9c8f01162efe5790f865e12138070f6d0169dc6e3107dfe69565191100888287,E12,test
notflip__0004,notflip,0004,29,30,training,training/notflip/0004_000000030.jpg,97d776d2e1a386bc1e3102164f4563e7866cadb687f6591a7bab029d8e6db104,E12,test
notflip__0004,notflip,0004,30,31,training,training/notflip/0004_000000031.jpg,700a24285c3eeef4fa2c951cf4abb7fcaf6a3547bdeb16bfbef6a2a26d33302b,E12,test
notflip__0004,notflip,0004,31,32,training,training/notflip/0004_000000032.jpg,68c7400663c0511a19a137a46469342545f8ca004e2acb5afd8b42f2ca3276b2,E12,test
notflip__0004,notflip,0004,32,33,training,training/notflip/0004_000000033.jpg,f6cd4288411f13f4d672a07ea77bf0dfdc0fc9efb11427e40db212d653b6ad68,E12,test
notflip__0004,notflip,0004,33,34,training,training/notflip/0004_000000034.jpg,37edabb88854f9cff8354a40d3aefccaa92de64bd11d35b4dd2af76688f06e1b,E12,test
notflip__0004,notflip,0004,34,35,training,training/notflip/0004_000000035.jpg,b25e095786debe07f9897ca0f03136a3738ffc54e5128c703c8671277b948bfb,E12,test
notflip__0005,notflip,0005,0,1,training,training/notflip/0005_000000001.jpg,be6f1fdd8dc1ee7ca21d20b88ec29f11faa6e9cdafbc7504b90697c61be97cb0,E12,test
notflip__0005,notflip,0005,1,2,training,training/notflip/0005_000000002.jpg,79b6fa45fea82e89192d2bb9ae9b4ebcbef108cbfccc2d9f7e387bd7e42a4c4e,E12,test
notflip__0005,notflip,0005,2,3,training,training/notflip/0005_000000003.jpg,376bb0027cddf3e6b8fd18ffb3bd4a3bd8b8585b271858f93b6987c311ff0329,E12,test
notflip__0005,notflip,0005,3,4,training,training/notflip/0005_000000004.jpg,4125b1b47f8a76acac2a859d5f2a26ee3969d9db0058bc2f6746ebedd4729b31,E12,test
notflip__0005,notflip,0005,4,5,testing,testing/notflip/0005_000000005.jpg,1c516501f686affac0f927cc76a006b433e7d105f64c291185525914e47b3997,E12,test
notflip__0005,notflip,0005,5,6,training,training/notflip/0005_000000006.jpg,5538cf02a68f7e74c264bcc539669a273f076dfac44fc8b961b39cc37f007868,E12,test
notflip__0005,notflip,0005,6,7,training,training/notflip/0005_000000007.jpg,697fd78753de668212939d7ffdf9c9904c28b10feb81ea7ebe3607cefacc77cb,E12,test
notflip__0005,notflip,0005,7,8,training,training/notflip/0005_000000008.jpg,b61f2ef3a1757275eff01e7d6725317a03cd5d46e68fcbb2b60fe5143dc781b5,E12,test
notflip__0005,notflip,0005,8,9,testing,testing/notflip/0005_000000009.jpg,5ef8b94f26d5730916fc9b56b21b6934755568f7369860fae7d9c36cf9b959cf,E12,test
notflip__0005,notflip,0005,9,10,training,training/notflip/0005_000000010.jpg,2b633f51b1f77d61b9fc0f314c7fb12a17436bf6b6901984ef7665b22963de9a,E12,test
notflip__0005,notflip,0005,10,11,training,training/notflip/0005_000000011.jpg,53c6bb5e34bcdb44128ee738b3d856b22987760fb339a662cc21b61a80d1e5ba,E12,test
notflip__0005,notflip,0005,11,12,testing,testing/notflip/0005_000000012.jpg,881c9244beb30848dd97d78de1f1a8020bfb739192d67b8d9ed2e19d9297ce32,E12,test
notflip__0005,notflip,0005,12,13,training,training/notflip/0005_000000013.jpg,e95a78d5c1e53cf7c930b22283434803dccb9aa443ed91925600433509eef922,E12,test
notflip__0005,notflip,0005,13,14,training,training/notflip/0005_000000014.jpg,3866d8cb6c3fa89ab6ebffab7bf167bba41c3ebd82118c9482f6b72cd74e441d,E12,test
notflip__0005,notflip,0005,14,15,training,training/notflip/0005_000000015.jpg,6c869180c1820843fdd630fe32587f7f95ac1b68b1bc200866cdc849af46ab08,E12,test
notflip__0005,notflip,0005,15,16,training,training/notflip/0005_000000016.jpg,3605ec2265dfdf8ed281c6f79cfc02afd2cd0303ea6b5b96bb19f8547dc2b641,E12,test
notflip__0005,notflip,0005,16,17,training,training/notflip/0005_000000017.jpg,051633e71d76e18d78c1526afd2cc0513eba838f16536b2f2afa9427f5dcde78,E12,test
notflip__0005,notflip,0005,17,18,testing,testing/notflip/0005_000000018.jpg,2ee3eca451ad8f6d594354f8cbbe2e8e0c59f0c9b6ca1a343e64fa1e0d6c3a9f,E12,test
notflip__0005,notflip,0005,18,19,training,training/notflip/0005_000000019.jpg,5b943a72153324e3072799937a421156f8c9f44932e6784bcd23378106a7212f,E12,test
notflip__0005,notflip,0005,19,20,training,training/notflip/0005_000000020.jpg,81abac19516a7708ca1305d5e7bd519620478665fece00e12e39b40f873fe1ce,E12,test
notflip__0005,notflip,0005,20,21,training,training/notflip/0005_000000021.jpg,fa8f03f3f7c9afd9e162ff9b1543eed90eb23f2ad37db9faf4e4b7fc99f5546d,E12,test
notflip__0005,notflip,0005,21,22,testing,testing/notflip/0005_000000022.jpg,2c85ca1d12e7a47117692d81c4f50fc8ebdeb91cd194d6cfc93696b792e6d474,E12,test
notflip__0005,notflip,0005,22,23,training,training/notflip/0005_000000023.jpg,87bce81e09a5c18105c6a3e9776662cf67e38415c772c561c69ab59959130b6e,E12,test
notflip__0005,notflip,0005,23,24,training,training/notflip/0005_000000024.jpg,97f682be8e6d84143c1b988e9c67ddf9981859e431e1c39616394a0b8de00858,E12,test
notflip__0005,notflip,0005,24,25,training,training/notflip/0005_000000025.jpg,3740b7cd39f4a79139ccfb42361970157c8d570ef3e91225b8fd8a11dbbcbc1f,E12,test
notflip__0005,notflip,0005,25,26,training,training/notflip/0005_000000026.jpg,d754850f3102452065543caeed19e4412e93ce683f7631f15b7ddeb8054665e9,E12,test
notflip__0005,notflip,0005,26,27,training,training/notflip/0005_000000027.jpg,502035caf6f308e838b342bff151ccfd086ace78f09c1929d4e8793def981967,E12,test
notflip__0005,notflip,0005,27,28,training,training/notflip/0005_000000028.jpg,4a90fff4695b6674349b9ba3fbe2e18b7e2daeb40b0e90112593779aa90c20a5,E12,test
notflip__0005,notflip,0005,28,29,training,training/notflip/0005_000000029.jpg,c38d306ad07a7cd533b08420fed5acb6304e26d3b34c1cca5dcd039db3e1a62f,E12,test
notflip__0005,notflip,0005,29,30,training,training/notflip/0005_000000030.jpg,89deb57fb4bfbb163b44fd0dc3d3d1188ab39a97ce40be59bbbdab8226b08eba,E12,test
notflip__0006,notflip,0006,0,1,training,training/notflip/0006_000000001.jpg,9996020d70ea31f1df5de7309c2a8ac75891f24f0920ed63166cc2a17f801305,S21,train
notflip__0006,notflip,0006,1,2,training,training/notflip/0006_000000002.jpg,c277307ff2a35c393d4d105882f0b338fc0f3b4408bed6dbac444ff790bb78eb,S21,train
notflip__0006,notflip,0006,2,3,training,training/notflip/0006_000000003.jpg,21d8276bbd99a08da1c5708881a555b964a321b64144450d3702ca995914a5ea,S21,train
notflip__0006,notflip,0006,3,4,training,training/notflip/0006_000000004.jpg,2e3172520d7e3d578975181d8825c4cf69d7806df73f9245665decda164b1d24,S21,train
notflip__0006,notflip,0006,4,5,training,training/notflip/0006_000000005.jpg,560f40aef7f413a260093f4a22b093b22cee676786f8b2955724e964374ed1ce,S21,train
notflip__0006,notflip,0006,5,6,training,training/notflip/0006_000000006.jpg,cf783251d779f863d53826f1e494cb58f66be4418fc7d0ac00b59e13a91a6d18,S21,train
notflip__0006,notflip,0006,6,7,training,training/notflip/0006_000000007.jpg,7abcd4d795b691b527baf1021e083a7dd3f94d75ab0c6e23bd1973f40272fbbf,S21,train
notflip__0006,notflip,0006,7,8,training,training/notflip/0006_000000008.jpg,1e6711f768149f141283862446dc49bcaa5ca8225feea6b5a0275dcda914bd93,S21,train
notflip__0006,notflip,0006,8,9,testing,testing/notflip/0006_000000009.jpg,5dfe591f552b4db8707a5ac9f08720597151093a19c09fa736525298e8705fd8,S21,train
notflip__0006,notflip,0006,9,10,training,training/notflip/0006_000000010.jpg,31162a604151b2f59585333739b5847a1a7d36e514bc805ffc1ffb91a85d76a0,S21,train
notflip__0006,notflip,0006,10,11,training,training/notflip/0006_000000011.jpg,9e68538b11c1a05300f894abbd3bf3b5824e40e99ea75e60b4e680125e768f8b,S21,train
notflip__0006,notflip,0006,11,12,training,training/notflip/0006_000000012.jpg,6fa6e43b7c85b626f85c31009afbc672024e9380a7b7173f55d8f51c0c5e692e,S21,train
notflip__0006,notflip,0006,12,13,training,training/notflip/0006_000000013.jpg,ad99f42639418a1fbb54eec508f4472527212b0b9cd9e1d2e89913bca7a62d61,S21,train
notflip__0006,notflip,0006,13,14,training,training/notflip/0006_000000014.jpg,f6f5583c7724d2aa35ebd5b5cd47e71fcfe9bd69ea3f54ee33fece4056053a07,S21,train
notflip__0006,notflip,0006,14,15,testing,testing/notflip/0006_000000015.jpg,f58eddec3e4995cbb753921945c56f8e2802f7cd3a53a1d8005b45c3aff9b410,S21,train
notflip__0006,notflip,0006,15,16,testing,testing/notflip/0006_000000016.jpg,82f9bb70d67ff5af7ba4991a41f2e7b3c93568781f30a288d695c6a6bc58d1aa,S21,train
notflip__0006,notflip,0006,16,17,training,training/notflip/0006_000000017.jpg,cf6d3e6764b2c18e8d3f15299158e7fc6a555ef3dc5482d72da60f7a139c7183,S21,train
notflip__0006,notflip,0006,17,18,training,training/notflip/0006_000000018.jpg,bc117ecc4cb798a1bcec8813e2fb948803476203f33e2b8cf7c74291eb1a792c,S21,train
notflip__0006,notflip,0006,18,19,testing,testing/notflip/0006_000000019.jpg,13dc0def23292569467cde55d1cc96de9faf9571e717babda6358b26cb2c49b9,S21,train
notflip__0006,notflip,0006,19,20,training,training/notflip/0006_000000020.jpg,029e22aa8b96304e22b710d596f29c6ad865dfd439b67a30a3966360fc420b7e,S21,train
notflip__0006,notflip,0006,20,21,testing,testing/notflip/0006_000000021.jpg,16262a28efa82817ac6c1baca1cc01085bbd36dfc9da2fdde4b61e3158dcda7c,S21,train
notflip__0006,notflip,0006,21,22,training,training/notflip/0006_000000022.jpg,1ebded2bc0eda7a16c9af7a796412a35237671458cd19fa8c5e768be50b25dc9,S21,train
notflip__0006,notflip,0006,22,23,testing,testing/notflip/0006_000000023.jpg,f744a6c86966a416c9ca88ea2baa45900713294b8c44e6aa7e3777312db1d130,S21,train
notflip__0006,notflip,0006,23,24,training,training/notflip/0006_000000024.jpg,cea8a4f70fbe398ae6e54300aa084bc5f6bd30bda779f9676a390162889d2e72,S21,train
notflip__0006,notflip,0006,24,25,testing,testing/notflip/0006_000000025.jpg,e5556bda95d9510cbcf2caf1af84627ab50a368b245ff1f1d469349372f09a1b,S21,train
notflip__0006,notflip,0006,25,26,training,training/notflip/0006_000000026.jpg,d515f40dc064a86afe0296642d38a070d2533cbd5e73768226f3c435f44364ac,S21,train
notflip__0006,notflip,0006,26,27,testing,testing/notflip/0006_000000027.jpg,81b26fd113728b1d5e0e09a339569fad71cd0e8debb493590d0b0a8befd6f757,S21,train
notflip__0006,notflip,0006,27,28,testing,testing/notflip/0006_000000028.jpg,3cf338aad3f43262da302d2878ac1c961a3d3680248f3a5722512a79c2850e1e,S21,train
notflip__0006,notflip,0006,28,29,testing,testing/notflip/0006_000000029.jpg,95c375e8275e8b0fa202fb711f29f265193d4b9ab1b438d2dc8970838f5bd682,S21,train
notflip__0006,notflip,0006,29,30,training,training/notflip/0006_000000030.jpg,9ecb246160cb633b906b56abc36df3a725cd263b00d8e9cd0681dc37819de1dc,S21,train
notflip__0007,notflip,0007,0,1,training,training/notflip/0007_000000001.jpg,8c4fdcf97472f792f915e2133a19fd25081691c4e9859bd2cf5bd8302c3cea1f,S22,train
notflip__0007,notflip,0007,1,2,training,training/notflip/0007_000000002.jpg,8e69db834be0b6ff284cf37f17321f9308548fc0aa736e86e33d0259b0865ab2,S22,train
notflip__0007,notflip,0007,2,3,training,training/notflip/0007_000000003.jpg,09505476f42754295f325bba430668e1d1834cf53a5fa0ced040468d30778974,S22,train
notflip__0007,notflip,0007,3,4,training,training/notflip/0007_000000004.jpg,acac8d68a46cf6449f46728940bfe6b67eca0b3c41b8f99e73717b4a1a44215a,S22,train
notflip__0007,notflip,0007,4,5,training,training/notflip/0007_000000005.jpg,9fae9c75b56eeab8c1a89f74bc123d305b8ae1cd38ddd4a02d0bd09595036043,S22,train
notflip__0007,notflip,0007,5,6,training,training/notflip/0007_000000006.jpg,8314a4bf53e3e3715ad44e6e9552febb3fae36476704e5f82481265a77748ab5,S22,train
