bucket,ssim,dhash,phash,path_a,path_b,sequence_a,sequence_b,label_a,label_b
same_sequence_cross_split,0.8552176741807774,3,2,testing/notflip/0046_000000012.jpg,training/notflip/0046_000000018.jpg,notflip__0046,notflip__0046,notflip,notflip
different_sequence_cross_split_cross_label,0.8550969676095538,3,2,testing/notflip/0055_000000016.jpg,training/flip/0062_000000002.jpg,notflip__0055,flip__0062,notflip,flip
same_sequence_cross_split,0.8550407084596704,2,4,testing/notflip/0038_000000022.jpg,training/notflip/0038_000000018.jpg,notflip__0038,notflip__0038,notflip,notflip
same_sequence_cross_split,0.8548465063017198,1,2,testing/notflip/0019_000000025.jpg,training/notflip/0019_000000020.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.8547655806743277,2,0,testing/notflip/0057_000000027.jpg,training/notflip/0057_000000015.jpg,notflip__0057,notflip__0057,notflip,notflip
same_sequence_cross_split,0.8547639580548939,4,4,testing/notflip/0010_000000009.jpg,training/notflip/0010_000000006.jpg,notflip__0010,notflip__0010,notflip,notflip
different_sequence_cross_split_cross_label,0.8547460144180765,3,4,testing/flip/0062_000000003.jpg,training/notflip/0055_000000014.jpg,flip__0062,notflip__0055,flip,notflip
same_sequence_cross_split,0.8545525921831084,4,0,testing/notflip/0051_000000025.jpg,training/notflip/0051_000000019.jpg,notflip__0051,notflip__0051,notflip,notflip
same_sequence_cross_split,0.854509262079473,1,2,testing/notflip/0002_000000028.jpg,training/notflip/0002_000000019.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.8543550456611688,3,0,testing/notflip/0002_000000003.jpg,training/notflip/0002_000000022.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.8542731926022148,3,2,testing/notflip/0036_000000020.jpg,training/notflip/0036_000000012.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.8537388715048007,3,0,testing/notflip/0037_000000018.jpg,training/notflip/0037_000000012.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8536533482986679,2,4,testing/notflip/0046_000000028.jpg,training/notflip/0046_000000025.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8536466857799839,2,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000030.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.8536409951275735,3,2,testing/notflip/0023_000000029.jpg,training/notflip/0023_000000019.jpg,notflip__0023,notflip__0023,notflip,notflip
same_sequence_cross_split,0.8535839894209422,2,2,testing/notflip/0009_000000005.jpg,training/notflip/0009_000000009.jpg,notflip__0009,notflip__0009,notflip,notflip
same_sequence_cross_split,0.8535793912846126,1,2,testing/notflip/0019_000000025.jpg,training/notflip/0019_000000009.jpg,notflip__0019,notflip__0019,notflip,notflip
different_sequence_cross_split_cross_label,0.853557494923838,4,4,testing/flip/0060_000000006.jpg,training/notflip/0053_000000013.jpg,flip__0060,notflip__0053,flip,notflip
same_sequence_cross_split,0.8535208826085335,4,4,testing/flip/0058_000000004.jpg,training/flip/0058_000000010.jpg,flip__0058,flip__0058,flip,flip
same_sequence_cross_split,0.8534144181603877,0,2,testing/notflip/0058_000000025.jpg,training/notflip/0058_000000029.jpg,notflip__0058,notflip__0058,notflip,notflip
same_sequence_cross_split,0.853383084872044,4,4,testing/notflip/0037_000000010.jpg,training/notflip/0037_000000016.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8532968144252498,3,4,testing/notflip/0046_000000011.jpg,training/notflip/0046_000000004.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8532646645738631,2,2,testing/notflip/0003_000000025.jpg,training/notflip/0003_000000019.jpg,notflip__0003,notflip__0003,notflip,notflip
same_sequence_cross_split,0.853193348390603,3,2,testing/notflip/0046_000000012.jpg,training/notflip/0046_000000017.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8531857341484765,1,2,testing/notflip/0041_000000022.jpg,training/notflip/0041_000000035.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.8530818586024379,4,0,testing/notflip/0045_000000028.jpg,training/notflip/0045_000000020.jpg,notflip__0045,notflip__0045,notflip,notflip
same_sequence_cross_split,0.853046425876122,1,2,testing/notflip/0002_000000028.jpg,training/notflip/0002_000000020.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.8530217803549347,2,4,testing/flip/0038_000000015.jpg,training/flip/0038_000000018.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.8529902330817103,1,2,testing/notflip/0052_000000022.jpg,training/notflip/0052_000000016.jpg,notflip__0052,notflip__0052,notflip,notflip
same_sequence_cross_split,0.8529690634723305,2,2,testing/notflip/0024_000000007.jpg,training/notflip/0024_000000013.jpg,notflip__0024,notflip__0024,notflip,notflip
same_sequence_cross_split,0.852967436948078,2,0,testing/notflip/0056_000000013.jpg,training/notflip/0056_000000019.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.8529533828447268,2,2,testing/notflip/0023_000000020.jpg,training/notflip/0023_000000028.jpg,notflip__0023,notflip__0023,notflip,notflip
same_sequence_cross_split,0.8528787492202213,0,2,testing/notflip/0029_000000019.jpg,training/notflip/0029_000000015.jpg,notflip__0029,notflip__0029,notflip,notflip
same_sequence_cross_split,0.8527067310556047,2,2,testing/notflip/0026_000000004.jpg,training/notflip/0026_000000006.jpg,notflip__0026,notflip__0026,notflip,notflip
same_sequence_cross_split,0.8526403360990303,2,2,testing/flip/0047_000000010.jpg,training/flip/0047_000000013.jpg,flip__0047,flip__0047,flip,flip
same_sequence_cross_split,0.8523902629667125,1,0,testing/notflip/0049_000000011.jpg,training/notflip/0049_000000014.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.8523470688298557,3,4,testing/flip/0047_000000021.jpg,training/flip/0047_000000022.jpg,flip__0047,flip__0047,flip,flip
same_sequence_cross_split,0.8523448019892086,2,4,testing/notflip/0009_000000015.jpg,training/notflip/0009_000000011.jpg,notflip__0009,notflip__0009,notflip,notflip
same_sequence_cross_split,0.8523426602422526,3,2,testing/notflip/0009_000000015.jpg,training/notflip/0009_000000022.jpg,notflip__0009,notflip__0009,notflip,notflip
same_sequence_cross_split,0.8522384352214311,3,2,testing/notflip/0037_000000019.jpg,training/notflip/0037_000000027.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8522199848968269,0,4,testing/notflip/0007_000000010.jpg,training/notflip/0007_000000006.jpg,notflip__0007,notflip__0007,notflip,notflip
same_sequence_cross_split,0.8521401742607984,0,4,testing/notflip/0019_000000025.jpg,training/notflip/0019_000000014.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.8519296918189971,2,0,testing/notflip/0043_000000024.jpg,training/notflip/0043_000000020.jpg,notflip__0043,notflip__0043,notflip,notflip
same_sequence_cross_split,0.8518922559259037,1,2,testing/notflip/0009_000000012.jpg,training/notflip/0009_000000007.jpg,notflip__0009,notflip__0009,notflip,notflip
same_sequence_cross_split,0.8518776849578374,0,0,testing/notflip/0058_000000018.jpg,training/notflip/0058_000000024.jpg,notflip__0058,notflip__0058,notflip,notflip
same_sequence_cross_split,0.8518198303988146,4,2,testing/notflip/0037_000000015.jpg,training/notflip/0037_000000026.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8517103242807633,1,2,testing/notflip/0009_000000015.jpg,training/notflip/0009_000000021.jpg,notflip__0009,notflip__0009,notflip,notflip
same_sequence_cross_split,0.8516756880246881,2,2,testing/flip/0018_000000004.jpg,training/flip/0018_000000001.jpg,flip__0018,flip__0018,flip,flip
different_sequence_cross_split_cross_label,0.85165124846947,4,2,testing/notflip/0045_000000016.jpg,training/flip/0053_000000003.jpg,notflip__0045,flip__0053,notflip,flip
same_sequence_cross_split,0.8516392618911236,3,4,testing/notflip/0052_000000022.jpg,training/notflip/0052_000000018.jpg,notflip__0052,notflip__0052,notflip,notflip
same_sequence_cross_split,0.8516227626479729,1,2,testing/notflip/0026_000000029.jpg,training/notflip/0026_000000021.jpg,notflip__0026,notflip__0026,notflip,notflip
same_sequence_cross_split,0.8514455899400694,3,4,testing/notflip/0053_000000017.jpg,training/notflip/0053_000000013.jpg,notflip__0053,notflip__0053,notflip,notflip
same_sequence_cross_split,0.8514207947363729,1,2,testing/notflip/0046_000000003.jpg,training/notflip/0046_000000019.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.851374322719,4,4,testing/notflip/0034_000000030.jpg,training/notflip/0034_000000022.jpg,notflip__0034,notflip__0034,notflip,notflip
same_sequence_cross_split,0.8513440059186476,0,2,testing/notflip/0049_000000011.jpg,training/notflip/0049_000000023.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.8513073875286477,1,0,testing/notflip/0049_000000022.jpg,training/notflip/0049_000000013.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.8512860430336489,1,4,testing/flip/0044_000000003.jpg,training/flip/0044_000000017.jpg,flip__0044,flip__0044,flip,flip
same_sequence_cross_split,0.8512065003935533,2,0,testing/notflip/0040_000000017.jpg,training/notflip/0040_000000015.jpg,notflip__0040,notflip__0040,notflip,notflip
different_sequence_cross_split_cross_label,0.8511288221285707,4,2,testing/flip/0062_000000003.jpg,training/notflip/0055_000000015.jpg,flip__0062,notflip__0055,flip,notflip
different_sequence_cross_split_cross_label,0.8510209219143808,4,2,testing/notflip/0055_000000016.jpg,training/flip/0062_000000001.jpg,notflip__0055,flip__0062,notflip,flip
same_sequence_cross_split,0.8508784315544476,0,4,testing/notflip/0019_000000027.jpg,training/notflip/0019_000000014.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.8508719723091727,4,2,testing/notflip/0034_000000030.jpg,training/notflip/0034_000000026.jpg,notflip__0034,notflip__0034,notflip,notflip
same_sequence_cross_split,0.8508249411003874,1,2,testing/notflip/0041_000000006.jpg,training/notflip/0041_000000008.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.8508181141421498,3,2,testing/notflip/0045_000000016.jpg,training/notflip/0045_000000029.jpg,notflip__0045,notflip__0045,notflip,notflip
same_sequence_cross_split,0.8507654226721729,4,4,testing/notflip/0049_000000006.jpg,training/notflip/0049_000000013.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.8507637435913039,1,2,testing/notflip/0024_000000025.jpg,training/notflip/0024_000000023.jpg,notflip__0024,notflip__0024,notflip,notflip
same_sequence_cross_split,0.8506558648747081,3,4,testing/flip/0015_000000019.jpg,training/flip/0015_000000018.jpg,flip__0015,flip__0015,flip,flip
same_sequence_cross_split,0.8505658580102015,0,0,testing/notflip/0041_000000021.jpg,training/notflip/0041_000000030.jpg,notflip__0041,notflip__0041,notflip,notflip
different_sequence_cross_split_cross_label,0.8505628200271254,4,2,testing/flip/0065_000000005.jpg,training/notflip/0058_000000030.jpg,flip__0065,notflip__0058,flip,notflip
same_sequence_cross_split,0.8505303612979292,3,2,testing/notflip/0037_000000014.jpg,training/notflip/0037_000000024.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8504792625566778,2,4,testing/notflip/0031_000000004.jpg,training/notflip/0031_000000001.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.8503054963489657,2,4,testing/notflip/0056_000000007.jpg,training/notflip/0056_000000017.jpg,notflip__0056,notflip__0056,notflip,notflip
different_sequence_cross_split_cross_label,0.8502509039903936,4,4,testing/notflip/0058_000000018.jpg,training/flip/0065_000000010.jpg,notflip__0058,flip__0065,notflip,flip
same_sequence_cross_split,0.8501905421777696,3,2,testing/notflip/0005_000000018.jpg,training/notflip/0005_000000025.jpg,notflip__0005,notflip__0005,notflip,notflip
same_sequence_cross_split,0.8501349294687001,3,0,testing/notflip/0006_000000019.jpg,training/notflip/0006_000000013.jpg,notflip__0006,notflip__0006,notflip,notflip
same_sequence_cross_split,0.8499756593691787,1,4,testing/notflip/0029_000000019.jpg,training/notflip/0029_000000027.jpg,notflip__0029,notflip__0029,notflip,notflip
same_sequence_cross_split,0.8499619528142935,2,2,testing/notflip/0049_000000022.jpg,training/notflip/0049_000000029.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.8499000260927767,4,4,testing/notflip/0010_000000009.jpg,training/notflip/0010_000000018.jpg,notflip__0010,notflip__0010,notflip,notflip
same_sequence_cross_split,0.8498914600354303,0,4,testing/notflip/0050_000000013.jpg,training/notflip/0050_000000017.jpg,notflip__0050,notflip__0050,notflip,notflip
same_sequence_cross_split,0.8498148384729363,1,4,testing/notflip/0003_000000004.jpg,training/notflip/0003_000000002.jpg,notflip__0003,notflip__0003,notflip,notflip
same_sequence_cross_split,0.8498060656086013,1,2,testing/notflip/0049_000000018.jpg,training/notflip/0049_000000030.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.849795056100699,0,0,testing/notflip/0049_000000022.jpg,training/notflip/0049_000000010.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.8497233415065844,1,2,testing/flip/0036_000000014.jpg,training/flip/0036_000000013.jpg,flip__0036,flip__0036,flip,flip
same_sequence_cross_split,0.8496368592418785,4,2,testing/notflip/0034_000000025.jpg,training/notflip/0034_000000019.jpg,notflip__0034,notflip__0034,notflip,notflip
same_sequence_cross_split,0.8495278697459776,3,2,testing/notflip/0030_000000028.jpg,training/notflip/0030_000000013.jpg,notflip__0030,notflip__0030,notflip,notflip
same_sequence_cross_split,0.8491285982144895,2,4,testing/notflip/0052_000000022.jpg,training/notflip/0052_000000019.jpg,notflip__0052,notflip__0052,notflip,notflip
same_sequence_cross_split,0.8491047063200315,3,4,testing/notflip/0046_000000012.jpg,training/notflip/0046_000000029.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8489875900533835,0,2,testing/notflip/0041_000000034.jpg,training/notflip/0041_000000025.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.8489395995691882,4,0,testing/flip/0037_000000020.jpg,training/flip/0037_000000021.jpg,flip__0037,flip__0037,flip,flip
different_sequence_cross_split_cross_label,0.8488872111002913,4,4,testing/notflip/0047_000000029.jpg,training/flip/0055_000000011.jpg,notflip__0047,flip__0055,notflip,flip
same_sequence_cross_split,0.8488793722290453,4,2,testing/notflip/0002_000000006.jpg,training/notflip/0002_000000025.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.8488747706872722,0,4,testing/notflip/0019_000000015.jpg,training/notflip/0019_000000026.jpg,notflip__0019,notflip__0019,notflip,notflip
different_sequence_cross_split_cross_label,0.8488339283867694,4,4,testing/notflip/0058_000000025.jpg,training/flip/0065_000000010.jpg,notflip__0058,flip__0065,notflip,flip
same_sequence_cross_split,0.8487632088896653,1,2,testing/notflip/0046_000000027.jpg,training/notflip/0046_000000024.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8486487170704146,3,2,testing/flip/0022_000000010.jpg,training/flip/0022_000000012.jpg,flip__0022,flip__0022,flip,flip
same_sequence_cross_split,0.848599095630585,1,4,testing/notflip/0019_000000025.jpg,training/notflip/0019_000000007.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.8484728044023975,4,4,testing/notflip/0009_000000015.jpg,training/notflip/0009_000000024.jpg,notflip__0009,notflip__0009,notflip,notflip
different_sequence_cross_split_cross_label,0.848268213251045,3,4,testing/flip/0062_000000003.jpg,training/notflip/0055_000000020.jpg,flip__0062,notflip__0055,flip,notflip
same_sequence_cross_split,0.8482476968830043,3,2,testing/flip/0017_000000015.jpg,training/flip/0017_000000014.jpg,flip__0017,flip__0017,flip,flip
different_sequence_cross_split_cross_label,0.8482201852744956,3,4,testing/notflip/0058_000000021.jpg,training/flip/0065_000000007.jpg,notflip__0058,flip__0065,notflip,flip
same_sequence_cross_split,0.8482200030442889,3,0,testing/notflip/0052_000000029.jpg,training/notflip/0052_000000023.jpg,notflip__0052,notflip__0052,notflip,notflip
same_sequence_cross_split,0.8481733242956712,2,0,testing/notflip/0001_000000014.jpg,training/notflip/0001_000000007.jpg,notflip__0001,notflip__0001,notflip,notflip
same_sequence_cross_split,0.8478631727542318,4,2,testing/flip/0046_000000025.jpg,training/flip/0046_000000027.jpg,flip__0046,flip__0046,flip,flip
same_sequence_cross_split,0.847853767714503,4,0,testing/notflip/0036_000000025.jpg,training/notflip/0036_000000012.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.8478391075890197,2,0,testing/notflip/0043_000000024.jpg,training/notflip/0043_000000021.jpg,notflip__0043,notflip__0043,notflip,notflip
same_sequence_cross_split,0.8478211436483538,1,4,testing/flip/0014_000000010.jpg,training/flip/0014_000000008.jpg,flip__0014,flip__0014,flip,flip
same_sequence_cross_split,0.8477694852969265,2,0,testing/notflip/0053_000000017.jpg,training/notflip/0053_000000024.jpg,notflip__0053,notflip__0053,notflip,notflip
same_sequence_cross_split,0.8477323020966999,2,4,testing/notflip/0055_000000012.jpg,training/notflip/0055_000000020.jpg,notflip__0055,notflip__0055,notflip,notflip
different_sequence_cross_split_cross_label,0.8476472597354712,4,2,testing/flip/0058_000000004.jpg,training/notflip/0051_000000019.jpg,flip__0058,notflip__0051,flip,notflip
different_sequence_cross_split_cross_label,0.8475435068164315,3,4,testing/flip/0060_000000008.jpg,training/notflip/0053_000000012.jpg,flip__0060,notflip__0053,flip,notflip
same_sequence_cross_split,0.8473835445057378,1,2,testing/notflip/0005_000000005.jpg,training/notflip/0005_000000006.jpg,notflip__0005,notflip__0005,notflip,notflip
different_sequence_cross_split_cross_label,0.8472582864561681,4,4,testing/flip/0058_000000006.jpg,training/notflip/0051_000000007.jpg,flip__0058,notflip__0051,flip,notflip
same_sequence_cross_split,0.8472319859791513,1,2,testing/flip/0010_000000004.jpg,training/flip/0010_000000006.jpg,flip__0010,flip__0010,flip,flip
same_sequence_cross_split,0.8471833943190785,1,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000035.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.8471622645829261,2,2,testing/flip/0036_000000015.jpg,training/flip/0036_000000016.jpg,flip__0036,flip__0036,flip,flip
different_sequence_cross_split_cross_label,0.8471412078072158,3,4,testing/flip/0006_000000001.jpg,training/notflip/0007_000000030.jpg,flip__0006,notflip__0007,flip,notflip
different_sequence_cross_split_cross_label,0.8471179779811202,3,2,testing/notflip/0058_000000025.jpg,training/flip/0065_000000003.jpg,notflip__0058,flip__0065,notflip,flip
same_sequence_cross_split,0.8470909400981612,2,2,testing/notflip/0002_000000026.jpg,training/notflip/0002_000000017.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.8470661644076845,2,2,testing/flip/0038_000000013.jpg,training/flip/0038_000000017.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.8470332548815821,4,0,testing/notflip/0056_000000022.jpg,training/notflip/0056_000000010.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.8470269218579997,1,4,testing/flip/0038_000000007.jpg,training/flip/0038_000000008.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.8469842749865684,3,0,testing/notflip/0001_000000014.jpg,training/notflip/0001_000000021.jpg,notflip__0001,notflip__0001,notflip,notflip
same_sequence_cross_split,0.8469393842250489,2,0,testing/notflip/0043_000000024.jpg,training/notflip/0043_000000030.jpg,notflip__0043,notflip__0043,notflip,notflip
same_sequence_cross_split,0.8469031895707859,2,2,testing/notflip/0049_000000028.jpg,training/notflip/0049_000000021.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.846714822242129,2,2,testing/notflip/0046_000000011.jpg,training/notflip/0046_000000019.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8466134697011308,3,2,testing/notflip/0011_000000027.jpg,training/notflip/0011_000000030.jpg,notflip__0011,notflip__0011,notflip,notflip
same_sequence_cross_split,0.8465858545932873,1,4,testing/notflip/0019_000000027.jpg,training/notflip/0019_000000007.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.8465235234427789,0,2,testing/notflip/0041_000000034.jpg,training/notflip/0041_000000024.jpg,notflip__0041,notflip__0041,notflip,notflip
different_sequence_cross_split_cross_label,0.846496501610817,3,2,testing/notflip/0045_000000030.jpg,training/flip/0053_000000002.jpg,notflip__0045,flip__0053,notflip,flip
different_sequence_cross_split_cross_label,0.8464830682653115,3,2,testing/notflip/0045_000000030.jpg,training/flip/0053_000000001.jpg,notflip__0045,flip__0053,notflip,flip
same_sequence_cross_split,0.8463768391591668,3,0,testing/notflip/0037_000000019.jpg,training/notflip/0037_000000012.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8463237240757221,2,0,testing/flip/0058_000000004.jpg,training/flip/0058_000000001.jpg,flip__0058,flip__0058,flip,flip
same_sequence_cross_split,0.846225300554489,3,2,testing/notflip/0039_000000003.jpg,training/notflip/0039_000000005.jpg,notflip__0039,notflip__0039,notflip,notflip
same_sequence_cross_split,0.8460526961832552,2,2,testing/notflip/0007_000000025.jpg,training/notflip/0007_000000021.jpg,notflip__0007,notflip__0007,notflip,notflip
same_sequence_cross_split,0.8459224633797108,0,0,testing/notflip/0056_000000024.jpg,training/notflip/0056_000000019.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.8459216377664467,3,2,testing/notflip/0011_000000027.jpg,training/notflip/0011_000000029.jpg,notflip__0011,notflip__0011,notflip,notflip
same_sequence_cross_split,0.8459180429515951,4,0,testing/notflip/0006_000000021.jpg,training/notflip/0006_000000013.jpg,notflip__0006,notflip__0006,notflip,notflip
same_sequence_cross_split,0.8458646369545958,2,2,testing/notflip/0026_000000005.jpg,training/notflip/0026_000000008.jpg,notflip__0026,notflip__0026,notflip,notflip
same_sequence_cross_split,0.8458586123915397,4,4,testing/notflip/0006_000000019.jpg,training/notflip/0006_000000026.jpg,notflip__0006,notflip__0006,notflip,notflip
same_sequence_cross_split,0.8458342869098348,3,2,testing/flip/0011_000000023.jpg,training/flip/0011_000000024.jpg,flip__0011,flip__0011,flip,flip
same_sequence_cross_split,0.8458051059668572,4,2,testing/notflip/0031_000000020.jpg,training/notflip/0031_000000011.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.8457730139894702,3,2,testing/notflip/0002_000000008.jpg,training/notflip/0002_000000025.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.8457484178608512,3,0,testing/notflip/0006_000000021.jpg,training/notflip/0006_000000014.jpg,notflip__0006,notflip__0006,notflip,notflip
same_sequence_cross_split,0.8457415225883625,3,0,testing/notflip/0036_000000028.jpg,training/notflip/0036_000000012.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.8456437301522345,0,4,testing/notflip/0029_000000019.jpg,training/notflip/0029_000000030.jpg,notflip__0029,notflip__0029,notflip,notflip
same_sequence_cross_split,0.8456128949923346,2,2,testing/flip/0011_000000026.jpg,training/flip/0011_000000028.jpg,flip__0011,flip__0011,flip,flip
same_sequence_cross_split,0.845462025494938,3,2,testing/notflip/0041_000000028.jpg,training/notflip/0041_000000019.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.845179135275075,2,2,testing/notflip/0002_000000012.jpg,training/notflip/0002_000000025.jpg,notflip__0002,notflip__0002,notflip,notflip
different_sequence_cross_split_cross_label,0.8451721373720378,4,4,testing/flip/0060_000000008.jpg,training/notflip/0053_000000026.jpg,flip__0060,notflip__0053,flip,notflip
same_sequence_cross_split,0.8451015493620962,1,2,testing/notflip/0045_000000005.jpg,training/notflip/0045_000000004.jpg,notflip__0045,notflip__0045,notflip,notflip
same_sequence_cross_split,0.8450598181349823,1,2,testing/notflip/0041_000000034.jpg,training/notflip/0041_000000026.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.8450449246646334,3,4,testing/flip/0037_000000024.jpg,training/flip/0037_000000023.jpg,flip__0037,flip__0037,flip,flip
different_sequence_cross_split_cross_label,0.8450445024573395,4,4,testing/flip/0060_000000008.jpg,training/notflip/0053_000000020.jpg,flip__0060,notflip__0053,flip,notflip
same_sequence_cross_split,0.8449577277712251,1,2,testing/notflip/0019_000000027.jpg,training/notflip/0019_000000020.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.8448897346234503,1,0,testing/notflip/0001_000000024.jpg,training/notflip/0001_000000030.jpg,notflip__0001,notflip__0001,notflip,notflip
same_sequence_cross_split,0.8448876773991332,4,4,testing/notflip/0046_000000012.jpg,training/notflip/0046_000000030.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8448774416501125,3,4,testing/notflip/0034_000000030.jpg,training/notflip/0034_000000021.jpg,notflip__0034,notflip__0034,notflip,notflip
same_sequence_cross_split,0.8448349958161855,3,4,testing/notflip/0042_000000024.jpg,training/notflip/0042_000000012.jpg,notflip__0042,notflip__0042,notflip,notflip
same_sequence_cross_split,0.8448226200102048,2,2,testing/notflip/0026_000000024.jpg,training/notflip/0026_000000020.jpg,notflip__0026,notflip__0026,notflip,notflip
same_sequence_cross_split,0.8444503118985055,3,4,testing/notflip/0006_000000027.jpg,training/notflip/0006_000000020.jpg,notflip__0006,notflip__0006,notflip,notflip
different_sequence_cross_split_cross_label,0.844429248897315,4,4,testing/flip/0058_000000006.jpg,training/notflip/0051_000000013.jpg,flip__0058,notflip__0051,flip,notflip
same_sequence_cross_split,0.8442578388595916,3,0,testing/notflip/0045_000000028.jpg,training/notflip/0045_000000024.jpg,notflip__0045,notflip__0045,notflip,notflip
same_sequence_cross_split,0.8440358958030741,1,2,testing/notflip/0019_000000012.jpg,training/notflip/0019_000000021.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.8437731778143774,0,2,testing/notflip/0024_000000020.jpg,training/notflip/0024_000000001.jpg,notflip__0024,notflip__0024,notflip,notflip
same_sequence_cross_split,0.8437154619916335,0,4,testing/flip/0008_000000007.jpg,training/flip/0008_000000004.jpg,flip__0008,flip__0008,flip,flip
same_sequence_cross_split,0.843628669273422,4,2,testing/notflip/0006_000000019.jpg,training/notflip/0006_000000024.jpg,notflip__0006,notflip__0006,notflip,notflip
same_sequence_cross_split,0.8436022333985904,4,2,testing/notflip/0037_000000019.jpg,training/notflip/0037_000000029.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8434816834465704,2,2,testing/notflip/0038_000000020.jpg,training/notflip/0038_000000025.jpg,notflip__0038,notflip__0038,notflip,notflip
same_sequence_cross_split,0.8434673192618899,1,4,testing/notflip/0029_000000018.jpg,training/notflip/0029_000000027.jpg,notflip__0029,notflip__0029,notflip,notflip
same_sequence_cross_split,0.8434319193106882,2,4,testing/notflip/0056_000000022.jpg,training/notflip/0056_000000006.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.8433792628348638,4,4,testing/notflip/0037_000000015.jpg,training/notflip/0037_000000009.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.8433610310987638,1,4,testing/notflip/0046_000000003.jpg,training/notflip/0046_000000016.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.8433567142055779,4,4,testing/notflip/0038_000000022.jpg,training/notflip/0038_000000016.jpg,notflip__0038,notflip__0038,notflip,notflip
