path,sequence_id,split,label,nearest_other_sequence_path,nearest_other_sequence_id,nearest_other_sequence_split,nearest_other_sequence_label,dhash_distance,phash_distance,combined_distance
training/flip/0047_000000016.jpg,flip__0047,training,flip,training/flip/0045_000000018.jpg,flip__0045,training,flip,7,8,15
training/flip/0047_000000017.jpg,flip__0047,training,flip,training/notflip/0037_000000005.jpg,notflip__0037,training,notflip,5,6,11
training/flip/0047_000000018.jpg,flip__0047,training,flip,training/flip/0038_000000037.jpg,flip__0038,training,flip,5,8,13
training/flip/0047_000000019.jpg,flip__0047,training,flip,training/notflip/0031_000000005.jpg,notflip__0031,training,notflip,8,6,14
training/flip/0047_000000020.jpg,flip__0047,training,flip,training/notflip/0031_000000005.jpg,notflip__0031,training,notflip,7,4,11
training/flip/0047_000000022.jpg,flip__0047,training,flip,training/flip/0035_000000017.jpg,flip__0035,training,flip,7,12,19
training/flip/0047_000000023.jpg,flip__0047,training,flip,testing/flip/0045_000000027.jpg,flip__0045,testing,flip,7,16,23
training/flip/0047_000000024.jpg,flip__0047,training,flip,testing/flip/0045_000000027.jpg,flip__0045,testing,flip,11,14,25
training/flip/0047_000000025.jpg,flip__0047,training,flip,training/notflip/0039_000000006.jpg,notflip__0039,training,notflip,11,10,21
training/flip/0047_000000027.jpg,flip__0047,training,flip,training/notflip/0039_000000006.jpg,notflip__0039,training,notflip,9,12,21
training/flip/0047_000000028.jpg,flip__0047,training,flip,training/notflip/0039_000000006.jpg,notflip__0039,training,notflip,10,12,22
training/flip/0047_000000029.jpg,flip__0047,training,flip,training/notflip/0039_000000006.jpg,notflip__0039,training,notflip,11,10,21
training/flip/0047_000000030.jpg,flip__0047,training,flip,training/notflip/0039_000000006.jpg,notflip__0039,training,notflip,11,10,21
training/flip/0048_000000009.jpg,flip__0048,training,flip,testing/notflip/0039_000000022.jpg,notflip__0039,testing,notflip,0,2,2
training/flip/0048_000000012.jpg,flip__0048,training,flip,testing/notflip/0039_000000022.jpg,notflip__0039,testing,notflip,4,8,12
training/flip/0048_000000013.jpg,flip__0048,training,flip,testing/notflip/0039_000000022.jpg,notflip__0039,testing,notflip,5,10,15
training/flip/0048_000000014.jpg,flip__0048,training,flip,testing/notflip/0039_000000022.jpg,notflip__0039,testing,notflip,6,12,18
training/flip/0048_000000015.jpg,flip__0048,training,flip,testing/notflip/0039_000000022.jpg,notflip__0039,testing,notflip,7,12,19
training/flip/0048_000000016.jpg,flip__0048,training,flip,training/flip/0035_000000009.jpg,flip__0035,training,flip,10,12,22
training/flip/0048_000000017.jpg,flip__0048,training,flip,training/notflip/0039_000000011.jpg,notflip__0039,training,notflip,9,10,19
training/flip/0048_000000018.jpg,flip__0048,training,flip,training/flip/0035_000000009.jpg,flip__0035,training,flip,9,14,23
training/flip/0048_000000019.jpg,flip__0048,training,flip,training/flip/0035_000000009.jpg,flip__0035,training,flip,6,14,20
training/flip/0048_000000020.jpg,flip__0048,training,flip,training/flip/0035_000000018.jpg,flip__0035,training,flip,10,12,22
training/flip/0048_000000021.jpg,flip__0048,training,flip,training/notflip/0039_000000014.jpg,notflip__0039,training,notflip,10,14,24
training/flip/0048_000000022.jpg,flip__0048,training,flip,testing/notflip/0039_000000022.jpg,notflip__0039,testing,notflip,13,12,25
training/flip/0048_000000023.jpg,flip__0048,training,flip,training/notflip/0039_000000027.jpg,notflip__0039,training,notflip,15,8,23
training/flip/0048_000000024.jpg,flip__0048,training,flip,training/notflip/0039_000000009.jpg,notflip__0039,training,notflip,9,12,21
training/flip/0048_000000025.jpg,flip__0048,training,flip,testing/notflip/0040_000000014.jpg,notflip__0040,testing,notflip,8,12,20
training/flip/0048_000000026.jpg,flip__0048,training,flip,testing/notflip/0040_000000014.jpg,notflip__0040,testing,notflip,7,12,19
training/flip/0048_000000027.jpg,flip__0048,training,flip,training/flip/0036_000000025.jpg,flip__0036,training,flip,8,12,20
training/flip/0048_000000028.jpg,flip__0048,training,flip,training/flip/0035_000000020.jpg,flip__0035,training,flip,8,12,20
training/flip/0048_000000029.jpg,flip__0048,training,flip,testing/flip/0044_000000025.jpg,flip__0044,testing,flip,9,8,17
training/flip/0048_000000030.jpg,flip__0048,training,flip,training/flip/0044_000000027.jpg,flip__0044,training,flip,9,6,15
training/flip/0049_000000018.jpg,flip__0049,training,flip,training/flip/0061_000000014.jpg,flip__0061,training,flip,9,2,11
training/flip/0049_000000020.jpg,flip__0049,training,flip,training/flip/0052_000000016.jpg,flip__0052,training,flip,6,4,10
training/flip/0049_000000021.jpg,flip__0049,training,flip,training/flip/0052_000000016.jpg,flip__0052,training,flip,7,6,13
training/flip/0049_000000022.jpg,flip__0049,training,flip,testing/flip/0058_000000019.jpg,flip__0058,testing,flip,8,8,16
training/flip/0049_000000024.jpg,flip__0049,training,flip,training/flip/0059_000000022.jpg,flip__0059,training,flip,5,6,11
training/flip/0049_000000026.jpg,flip__0049,training,flip,training/flip/0056_000000026.jpg,flip__0056,training,flip,11,8,19
training/flip/0049_000000028.jpg,flip__0049,training,flip,training/notflip/0043_000000002.jpg,notflip__0043,training,notflip,9,6,15
training/flip/0049_000000029.jpg,flip__0049,training,flip,training/flip/0054_000000028.jpg,flip__0054,training,flip,10,8,18
training/flip/0049_000000030.jpg,flip__0049,training,flip,training/flip/0054_000000029.jpg,flip__0054,training,flip,13,8,21
training/flip/0050_000000017.jpg,flip__0050,training,flip,testing/notflip/0042_000000030.jpg,notflip__0042,testing,notflip,2,2,4
training/flip/0050_000000018.jpg,flip__0050,training,flip,testing/notflip/0042_000000030.jpg,notflip__0042,testing,notflip,2,2,4
training/flip/0050_000000019.jpg,flip__0050,training,flip,testing/notflip/0042_000000030.jpg,notflip__0042,testing,notflip,3,2,5
training/flip/0050_000000020.jpg,flip__0050,training,flip,testing/notflip/0042_000000030.jpg,notflip__0042,testing,notflip,4,6,10
training/flip/0050_000000021.jpg,flip__0050,training,flip,testing/notflip/0042_000000030.jpg,notflip__0042,testing,notflip,6,10,16
training/flip/0050_000000022.jpg,flip__0050,training,flip,testing/notflip/0057_000000007.jpg,notflip__0057,testing,notflip,12,6,18
training/flip/0050_000000025.jpg,flip__0050,training,flip,training/flip/0057_000000022.jpg,flip__0057,training,flip,10,6,16
training/flip/0050_000000026.jpg,flip__0050,training,flip,training/notflip/0056_000000002.jpg,notflip__0056,training,notflip,7,10,17
training/flip/0050_000000027.jpg,flip__0050,training,flip,training/flip/0053_000000027.jpg,flip__0053,training,flip,11,8,19
training/flip/0050_000000028.jpg,flip__0050,training,flip,testing/flip/0055_000000028.jpg,flip__0055,testing,flip,10,6,16
training/flip/0050_000000029.jpg,flip__0050,training,flip,training/flip/0053_000000029.jpg,flip__0053,training,flip,6,8,14
training/flip/0050_000000030.jpg,flip__0050,training,flip,testing/flip/0060_000000055.jpg,flip__0060,testing,flip,5,12,17
training/flip/0051_000000012.jpg,flip__0051,training,flip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/flip/0051_000000013.jpg,flip__0051,training,flip,training/flip/0055_000000011.jpg,flip__0055,training,flip,3,2,5
training/flip/0051_000000014.jpg,flip__0051,training,flip,training/flip/0052_000000013.jpg,flip__0052,training,flip,4,0,4
training/flip/0051_000000015.jpg,flip__0051,training,flip,testing/flip/0054_000000015.jpg,flip__0054,testing,flip,2,4,6
training/flip/0051_000000016.jpg,flip__0051,training,flip,testing/flip/0054_000000015.jpg,flip__0054,testing,flip,3,4,7
training/flip/0051_000000017.jpg,flip__0051,training,flip,training/flip/0052_000000016.jpg,flip__0052,training,flip,5,4,9
training/flip/0051_000000018.jpg,flip__0051,training,flip,testing/flip/0052_000000017.jpg,flip__0052,testing,flip,3,2,5
training/flip/0051_000000019.jpg,flip__0051,training,flip,testing/flip/0052_000000018.jpg,flip__0052,testing,flip,4,6,10
training/flip/0051_000000020.jpg,flip__0051,training,flip,training/flip/0052_000000019.jpg,flip__0052,training,flip,9,4,13
training/flip/0051_000000023.jpg,flip__0051,training,flip,training/flip/0052_000000023.jpg,flip__0052,training,flip,8,4,12
training/flip/0051_000000024.jpg,flip__0051,training,flip,training/flip/0052_000000024.jpg,flip__0052,training,flip,5,8,13
training/flip/0051_000000025.jpg,flip__0051,training,flip,training/flip/0052_000000025.jpg,flip__0052,training,flip,5,6,11
training/flip/0051_000000026.jpg,flip__0051,training,flip,training/flip/0063_000000022.jpg,flip__0063,training,flip,5,6,11
training/flip/0051_000000027.jpg,flip__0051,training,flip,training/flip/0052_000000029.jpg,flip__0052,training,flip,4,4,8
training/flip/0052_000000013.jpg,flip__0052,training,flip,training/flip/0051_000000014.jpg,flip__0051,training,flip,4,0,4
training/flip/0052_000000014.jpg,flip__0052,training,flip,training/flip/0054_000000014.jpg,flip__0054,training,flip,4,2,6
training/flip/0052_000000015.jpg,flip__0052,training,flip,training/flip/0051_000000016.jpg,flip__0051,training,flip,4,4,8
training/flip/0052_000000016.jpg,flip__0052,training,flip,training/flip/0056_000000019.jpg,flip__0056,training,flip,4,2,6
training/flip/0052_000000019.jpg,flip__0052,training,flip,training/notflip/0052_000000001.jpg,notflip__0052,training,notflip,4,8,12
training/flip/0052_000000020.jpg,flip__0052,training,flip,training/flip/0054_000000021.jpg,flip__0054,training,flip,7,6,13
training/flip/0052_000000022.jpg,flip__0052,training,flip,training/flip/0061_000000023.jpg,flip__0061,training,flip,3,8,11
training/flip/0052_000000023.jpg,flip__0052,training,flip,training/flip/0056_000000025.jpg,flip__0056,training,flip,5,6,11
training/flip/0052_000000024.jpg,flip__0052,training,flip,training/flip/0054_000000025.jpg,flip__0054,training,flip,5,6,11
training/flip/0052_000000025.jpg,flip__0052,training,flip,training/flip/0051_000000025.jpg,flip__0051,training,flip,5,6,11
training/flip/0052_000000026.jpg,flip__0052,training,flip,testing/flip/0061_000000026.jpg,flip__0061,testing,flip,5,6,11
training/flip/0052_000000027.jpg,flip__0052,training,flip,testing/flip/0056_000000030.jpg,flip__0056,testing,flip,5,6,11
training/flip/0052_000000028.jpg,flip__0052,training,flip,testing/flip/0056_000000030.jpg,flip__0056,testing,flip,6,2,8
training/flip/0052_000000029.jpg,flip__0052,training,flip,training/flip/0051_000000027.jpg,flip__0051,training,flip,4,4,8
training/flip/0053_000000001.jpg,flip__0053,training,flip,testing/notflip/0045_000000028.jpg,notflip__0045,testing,notflip,2,2,4
training/flip/0053_000000002.jpg,flip__0053,training,flip,testing/notflip/0045_000000028.jpg,notflip__0045,testing,notflip,2,2,4
training/flip/0053_000000003.jpg,flip__0053,training,flip,testing/notflip/0045_000000028.jpg,notflip__0045,testing,notflip,2,2,4
training/flip/0053_000000004.jpg,flip__0053,training,flip,testing/notflip/0045_000000016.jpg,notflip__0045,testing,notflip,3,2,5
training/flip/0053_000000005.jpg,flip__0053,training,flip,testing/notflip/0045_000000016.jpg,notflip__0045,testing,notflip,3,2,5
training/flip/0053_000000006.jpg,flip__0053,training,flip,testing/notflip/0045_000000016.jpg,notflip__0045,testing,notflip,4,4,8
training/flip/0053_000000007.jpg,flip__0053,training,flip,testing/notflip/0045_000000012.jpg,notflip__0045,testing,notflip,5,4,9
training/flip/0053_000000009.jpg,flip__0053,training,flip,testing/notflip/0045_000000012.jpg,notflip__0045,testing,notflip,6,2,8
training/flip/0053_000000010.jpg,flip__0053,training,flip,testing/notflip/0045_000000012.jpg,notflip__0045,testing,notflip,7,4,11
training/flip/0053_000000011.jpg,flip__0053,training,flip,training/notflip/0045_000000011.jpg,notflip__0045,training,notflip,8,6,14
training/flip/0053_000000013.jpg,flip__0053,training,flip,training/flip/0065_000000015.jpg,flip__0065,training,flip,3,8,11
training/flip/0053_000000014.jpg,flip__0053,training,flip,training/flip/0065_000000017.jpg,flip__0065,training,flip,5,8,13
training/flip/0053_000000016.jpg,flip__0053,training,flip,training/flip/0065_000000018.jpg,flip__0065,training,flip,5,6,11
training/flip/0053_000000017.jpg,flip__0053,training,flip,training/flip/0060_000000026.jpg,flip__0060,training,flip,7,8,15
training/flip/0053_000000019.jpg,flip__0053,training,flip,training/flip/0057_000000023.jpg,flip__0057,training,flip,7,6,13
training/flip/0053_000000020.jpg,flip__0053,training,flip,training/flip/0065_000000022.jpg,flip__0065,training,flip,7,6,13
training/flip/0053_000000021.jpg,flip__0053,training,flip,testing/flip/0065_000000023.jpg,flip__0065,testing,flip,4,6,10
training/flip/0053_000000022.jpg,flip__0053,training,flip,training/flip/0055_000000026.jpg,flip__0055,training,flip,4,6,10
training/flip/0053_000000023.jpg,flip__0053,training,flip,testing/flip/0055_000000027.jpg,flip__0055,testing,flip,4,4,8
training/flip/0053_000000024.jpg,flip__0053,training,flip,testing/flip/0055_000000027.jpg,flip__0055,testing,flip,3,4,7
training/flip/0053_000000025.jpg,flip__0053,training,flip,testing/flip/0055_000000028.jpg,flip__0055,testing,flip,9,4,13
training/flip/0053_000000026.jpg,flip__0053,training,flip,testing/flip/0055_000000028.jpg,flip__0055,testing,flip,8,2,10
training/flip/0053_000000027.jpg,flip__0053,training,flip,testing/flip/0055_000000028.jpg,flip__0055,testing,flip,10,4,14
training/flip/0053_000000028.jpg,flip__0053,training,flip,training/flip/0055_000000029.jpg,flip__0055,training,flip,5,4,9
training/flip/0053_000000029.jpg,flip__0053,training,flip,training/flip/0055_000000029.jpg,flip__0055,training,flip,5,4,9
training/flip/0053_000000030.jpg,flip__0053,training,flip,training/flip/0055_000000029.jpg,flip__0055,training,flip,6,6,12
training/flip/0054_000000008.jpg,flip__0054,training,flip,training/notflip/0046_000000029.jpg,notflip__0046,training,notflip,2,4,6
training/flip/0054_000000009.jpg,flip__0054,training,flip,training/notflip/0046_000000029.jpg,notflip__0046,training,notflip,2,4,6
training/flip/0054_000000012.jpg,flip__0054,training,flip,training/flip/0051_000000014.jpg,flip__0051,training,flip,5,2,7
training/flip/0054_000000013.jpg,flip__0054,training,flip,training/flip/0052_000000013.jpg,flip__0052,training,flip,2,2,4
training/flip/0054_000000014.jpg,flip__0054,training,flip,training/flip/0051_000000015.jpg,flip__0051,training,flip,2,4,6
training/flip/0054_000000016.jpg,flip__0054,training,flip,training/flip/0051_000000015.jpg,flip__0051,training,flip,3,8,11
training/flip/0054_000000017.jpg,flip__0054,training,flip,training/flip/0051_000000018.jpg,flip__0051,training,flip,4,8,12
training/flip/0054_000000018.jpg,flip__0054,training,flip,training/flip/0051_000000018.jpg,flip__0051,training,flip,3,6,9
training/flip/0054_000000020.jpg,flip__0054,training,flip,testing/flip/0052_000000017.jpg,flip__0052,testing,flip,7,8,15
training/flip/0054_000000021.jpg,flip__0054,training,flip,training/flip/0052_000000020.jpg,flip__0052,training,flip,7,6,13
training/flip/0054_000000022.jpg,flip__0054,training,flip,testing/flip/0052_000000021.jpg,flip__0052,testing,flip,2,4,6
training/flip/0054_000000023.jpg,flip__0054,training,flip,training/flip/0056_000000025.jpg,flip__0056,training,flip,6,6,12
training/flip/0054_000000025.jpg,flip__0054,training,flip,training/flip/0052_000000024.jpg,flip__0052,training,flip,5,6,11
training/flip/0054_000000026.jpg,flip__0054,training,flip,training/flip/0056_000000028.jpg,flip__0056,training,flip,3,8,11
training/flip/0054_000000028.jpg,flip__0054,training,flip,training/flip/0051_000000027.jpg,flip__0051,training,flip,2,6,8
training/flip/0054_000000029.jpg,flip__0054,training,flip,testing/flip/0056_000000030.jpg,flip__0056,testing,flip,5,8,13
training/flip/0055_000000011.jpg,flip__0055,training,flip,testing/notflip/0049_000000011.jpg,notflip__0049,testing,notflip,3,2,5
training/flip/0055_000000012.jpg,flip__0055,training,flip,testing/notflip/0049_000000011.jpg,notflip__0049,testing,notflip,4,4,8
training/flip/0055_000000013.jpg,flip__0055,training,flip,testing/notflip/0049_000000011.jpg,notflip__0049,testing,notflip,6,4,10
training/flip/0055_000000014.jpg,flip__0055,training,flip,training/notflip/0047_000000012.jpg,notflip__0047,training,notflip,4,6,10
training/flip/0055_000000016.jpg,flip__0055,training,flip,testing/flip/0056_000000016.jpg,flip__0056,testing,flip,4,4,8
training/flip/0055_000000017.jpg,flip__0055,training,flip,training/flip/0051_000000014.jpg,flip__0051,training,flip,3,4,7
training/flip/0055_000000018.jpg,flip__0055,training,flip,training/flip/0057_000000016.jpg,flip__0057,training,flip,4,4,8
training/flip/0055_000000019.jpg,flip__0055,training,flip,training/flip/0057_000000016.jpg,flip__0057,training,flip,6,2,8
training/flip/0055_000000020.jpg,flip__0055,training,flip,testing/flip/0057_000000019.jpg,flip__0057,testing,flip,6,4,10
training/flip/0055_000000021.jpg,flip__0055,training,flip,training/flip/0057_000000021.jpg,flip__0057,training,flip,6,4,10
training/flip/0055_000000022.jpg,flip__0055,training,flip,training/flip/0057_000000023.jpg,flip__0057,training,flip,5,8,13
training/flip/0055_000000023.jpg,flip__0055,training,flip,training/flip/0058_000000023.jpg,flip__0058,training,flip,7,6,13
training/flip/0055_000000025.jpg,flip__0055,training,flip,training/flip/0057_000000025.jpg,flip__0057,training,flip,3,2,5
training/flip/0055_000000026.jpg,flip__0055,training,flip,training/flip/0053_000000023.jpg,flip__0053,training,flip,4,4,8
training/flip/0055_000000029.jpg,flip__0055,training,flip,training/flip/0053_000000028.jpg,flip__0053,training,flip,5,4,9
training/flip/0055_000000030.jpg,flip__0055,training,flip,training/flip/0053_000000028.jpg,flip__0053,training,flip,5,4,9
training/flip/0056_000000014.jpg,flip__0056,training,flip,training/flip/0051_000000014.jpg,flip__0051,training,flip,6,2,8
training/flip/0056_000000015.jpg,flip__0056,training,flip,training/flip/0051_000000014.jpg,flip__0051,training,flip,6,0,6
training/flip/0056_000000017.jpg,flip__0056,training,flip,training/flip/0051_000000014.jpg,flip__0051,training,flip,7,0,7
training/flip/0056_000000018.jpg,flip__0056,training,flip,training/flip/0052_000000014.jpg,flip__0052,training,flip,7,2,9
training/flip/0056_000000019.jpg,flip__0056,training,flip,training/flip/0052_000000016.jpg,flip__0052,training,flip,4,2,6
training/flip/0056_000000020.jpg,flip__0056,training,flip,testing/flip/0052_000000017.jpg,flip__0052,testing,flip,6,6,12
training/flip/0056_000000021.jpg,flip__0056,training,flip,testing/flip/0052_000000018.jpg,flip__0052,testing,flip,5,6,11
training/flip/0056_000000022.jpg,flip__0056,training,flip,training/notflip/0043_000000006.jpg,notflip__0043,training,notflip,8,4,12
training/flip/0056_000000023.jpg,flip__0056,training,flip,testing/flip/0052_000000021.jpg,flip__0052,testing,flip,7,6,13
training/flip/0056_000000024.jpg,flip__0056,training,flip,testing/flip/0052_000000021.jpg,flip__0052,testing,flip,6,6,12
training/flip/0056_000000025.jpg,flip__0056,training,flip,testing/flip/0054_000000024.jpg,flip__0054,testing,flip,6,4,10
training/flip/0056_000000026.jpg,flip__0056,training,flip,testing/flip/0054_000000024.jpg,flip__0054,testing,flip,6,4,10
training/flip/0056_000000027.jpg,flip__0056,training,flip,training/flip/0052_000000024.jpg,flip__0052,training,flip,5,8,13
training/flip/0056_000000028.jpg,flip__0056,training,flip,training/flip/0054_000000026.jpg,flip__0054,training,flip,3,8,11
training/flip/0056_000000029.jpg,flip__0056,training,flip,training/flip/0051_000000026.jpg,flip__0051,training,flip,5,8,13
training/flip/0057_000000011.jpg,flip__0057,training,flip,training/flip/0051_000000012.jpg,flip__0051,training,flip,6,0,6
training/flip/0057_000000012.jpg,flip__0057,training,flip,training/flip/0052_000000013.jpg,flip__0052,training,flip,4,4,8
training/flip/0057_000000013.jpg,flip__0057,training,flip,training/flip/0052_000000013.jpg,flip__0052,training,flip,4,2,6
training/flip/0057_000000014.jpg,flip__0057,training,flip,training/flip/0052_000000013.jpg,flip__0052,training,flip,7,2,9
training/flip/0057_000000015.jpg,flip__0057,training,flip,training/flip/0055_000000018.jpg,flip__0055,training,flip,5,6,11
training/flip/0057_000000016.jpg,flip__0057,training,flip,training/flip/0055_000000018.jpg,flip__0055,training,flip,4,4,8
training/flip/0057_000000017.jpg,flip__0057,training,flip,training/flip/0055_000000018.jpg,flip__0055,training,flip,4,6,10
training/flip/0057_000000018.jpg,flip__0057,training,flip,training/notflip/0057_000000014.jpg,notflip__0057,training,notflip,6,2,8
training/flip/0057_000000020.jpg,flip__0057,training,flip,testing/notflip/0041_000000001.jpg,notflip__0041,testing,notflip,5,6,11
training/flip/0057_000000021.jpg,flip__0057,training,flip,training/flip/0055_000000020.jpg,flip__0055,training,flip,6,4,10
training/flip/0057_000000022.jpg,flip__0057,training,flip,training/notflip/0052_000000005.jpg,notflip__0052,training,notflip,4,4,8
training/flip/0057_000000023.jpg,flip__0057,training,flip,training/notflip/0052_000000004.jpg,notflip__0052,training,notflip,9,2,11
training/flip/0057_000000024.jpg,flip__0057,training,flip,testing/flip/0055_000000024.jpg,flip__0055,testing,flip,7,6,13
training/flip/0057_000000025.jpg,flip__0057,training,flip,training/flip/0055_000000025.jpg,flip__0055,training,flip,3,2,5
training/flip/0057_000000026.jpg,flip__0057,training,flip,training/flip/0055_000000025.jpg,flip__0055,training,flip,7,4,11
training/flip/0057_000000027.jpg,flip__0057,training,flip,training/flip/0053_000000022.jpg,flip__0053,training,flip,6,10,16
training/flip/0057_000000028.jpg,flip__0057,training,flip,training/flip/0052_000000026.jpg,flip__0052,training,flip,5,10,15
training/flip/0057_000000029.jpg,flip__0057,training,flip,training/flip/0062_000000027.jpg,flip__0062,training,flip,7,8,15
training/flip/0058_000000001.jpg,flip__0058,training,flip,training/notflip/0051_000000017.jpg,notflip__0051,training,notflip,4,2,6
training/flip/0058_000000002.jpg,flip__0058,training,flip,training/notflip/0051_000000017.jpg,notflip__0051,training,notflip,5,2,7
training/flip/0058_000000005.jpg,flip__0058,training,flip,testing/notflip/0051_000000012.jpg,notflip__0051,testing,notflip,3,2,5
training/flip/0058_000000007.jpg,flip__0058,training,flip,training/notflip/0051_000000006.jpg,notflip__0051,training,notflip,2,6,8
training/flip/0058_000000008.jpg,flip__0058,training,flip,training/notflip/0051_000000006.jpg,notflip__0051,training,notflip,3,6,9
training/flip/0058_000000009.jpg,flip__0058,training,flip,training/notflip/0051_000000006.jpg,notflip__0051,training,notflip,4,6,10
training/flip/0058_000000010.jpg,flip__0058,training,flip,training/notflip/0051_000000006.jpg,notflip__0051,training,notflip,4,6,10
training/flip/0058_000000011.jpg,flip__0058,training,flip,training/notflip/0051_000000006.jpg,notflip__0051,training,notflip,4,6,10
training/flip/0058_000000012.jpg,flip__0058,training,flip,training/flip/0057_000000011.jpg,flip__0057,training,flip,8,2,10
training/flip/0058_000000013.jpg,flip__0058,training,flip,training/notflip/0051_000000005.jpg,notflip__0051,training,notflip,7,4,11
training/flip/0058_000000014.jpg,flip__0058,training,flip,testing/notflip/0042_000000030.jpg,notflip__0042,testing,notflip,11,2,13
training/flip/0058_000000015.jpg,flip__0058,training,flip,training/flip/0050_000000018.jpg,flip__0050,training,flip,10,2,12
training/flip/0058_000000016.jpg,flip__0058,training,flip,testing/flip/0049_000000017.jpg,flip__0049,testing,flip,9,6,15
training/flip/0058_000000017.jpg,flip__0058,training,flip,training/flip/0057_000000013.jpg,flip__0057,training,flip,7,2,9
training/flip/0058_000000018.jpg,flip__0058,training,flip,testing/flip/0049_000000017.jpg,flip__0049,testing,flip,9,4,13
training/flip/0058_000000020.jpg,flip__0058,training,flip,training/flip/0057_000000020.jpg,flip__0057,training,flip,9,6,15
training/flip/0058_000000022.jpg,flip__0058,training,flip,training/flip/0055_000000023.jpg,flip__0055,training,flip,7,10,17
training/flip/0058_000000023.jpg,flip__0058,training,flip,training/flip/0055_000000023.jpg,flip__0055,training,flip,7,6,13
training/flip/0058_000000024.jpg,flip__0058,training,flip,training/flip/0055_000000025.jpg,flip__0055,training,flip,10,8,18
training/flip/0058_000000025.jpg,flip__0058,training,flip,training/flip/0055_000000025.jpg,flip__0055,training,flip,11,10,21
training/flip/0058_000000026.jpg,flip__0058,training,flip,training/flip/0062_000000019.jpg,flip__0062,training,flip,9,8,17
training/flip/0058_000000028.jpg,flip__0058,training,flip,training/flip/0053_000000027.jpg,flip__0053,training,flip,10,6,16
training/flip/0058_000000029.jpg,flip__0058,training,flip,training/flip/0053_000000029.jpg,flip__0053,training,flip,6,8,14
training/flip/0059_000000001.jpg,flip__0059,training,flip,testing/notflip/0041_000000011.jpg,notflip__0041,testing,notflip,5,2,7
training/flip/0059_000000002.jpg,flip__0059,training,flip,testing/notflip/0041_000000011.jpg,notflip__0041,testing,notflip,5,4,9
training/flip/0059_000000003.jpg,flip__0059,training,flip,testing/notflip/0041_000000011.jpg,notflip__0041,testing,notflip,5,4,9
training/flip/0059_000000004.jpg,flip__0059,training,flip,testing/notflip/0041_000000011.jpg,notflip__0041,testing,notflip,5,4,9
training/flip/0059_000000005.jpg,flip__0059,training,flip,training/notflip/0041_000000009.jpg,notflip__0041,training,notflip,5,4,9
training/flip/0059_000000006.jpg,flip__0059,training,flip,training/notflip/0041_000000009.jpg,notflip__0041,training,notflip,3,4,7
training/flip/0059_000000007.jpg,flip__0059,training,flip,training/flip/0057_000000011.jpg,flip__0057,training,flip,4,6,10
training/flip/0059_000000008.jpg,flip__0059,training,flip,training/notflip/0041_000000009.jpg,notflip__0041,training,notflip,5,4,9
training/flip/0059_000000009.jpg,flip__0059,training,flip,testing/flip/0049_000000017.jpg,flip__0049,testing,flip,10,4,14
training/flip/0059_000000010.jpg,flip__0059,training,flip,testing/flip/0049_000000017.jpg,flip__0049,testing,flip,7,6,13
training/flip/0059_000000011.jpg,flip__0059,training,flip,testing/flip/0049_000000017.jpg,flip__0049,testing,flip,6,8,14
training/flip/0059_000000012.jpg,flip__0059,training,flip,testing/flip/0049_000000017.jpg,flip__0049,testing,flip,8,8,16
training/flip/0059_000000013.jpg,flip__0059,training,flip,training/flip/0049_000000020.jpg,flip__0049,training,flip,9,2,11
training/flip/0059_000000014.jpg,flip__0059,training,flip,testing/notflip/0052_000000029.jpg,notflip__0052,testing,notflip,11,8,19
training/flip/0059_000000018.jpg,flip__0059,training,flip,training/flip/0061_000000019.jpg,flip__0061,training,flip,14,8,22
training/flip/0059_000000019.jpg,flip__0059,training,flip,testing/flip/0049_000000023.jpg,flip__0049,testing,flip,8,10,18
training/flip/0059_000000021.jpg,flip__0059,training,flip,testing/flip/0049_000000023.jpg,flip__0049,testing,flip,8,12,20
training/flip/0059_000000022.jpg,flip__0059,training,flip,training/flip/0049_000000024.jpg,flip__0049,training,flip,5,6,11
training/flip/0059_000000023.jpg,flip__0059,training,flip,training/flip/0064_000000024.jpg,flip__0064,training,flip,6,12,18
training/flip/0059_000000024.jpg,flip__0059,training,flip,training/notflip/0043_000000004.jpg,notflip__0043,training,notflip,13,10,23
training/flip/0059_000000025.jpg,flip__0059,training,flip,testing/flip/0049_000000027.jpg,flip__0049,testing,flip,10,16,26
training/flip/0059_000000026.jpg,flip__0059,training,flip,testing/notflip/0053_000000001.jpg,notflip__0053,testing,notflip,11,12,23
training/flip/0059_000000027.jpg,flip__0059,training,flip,testing/notflip/0053_000000001.jpg,notflip__0053,testing,notflip,12,10,22
training/flip/0059_000000029.jpg,flip__0059,training,flip,testing/flip/0060_000000055.jpg,flip__0060,testing,flip,9,12,21
training/flip/0059_000000030.jpg,flip__0059,training,flip,testing/notflip/0053_000000001.jpg,notflip__0053,testing,notflip,9,10,19
training/flip/0060_000000001.jpg,flip__0060,training,flip,testing/notflip/0053_000000025.jpg,notflip__0053,testing,notflip,0,6,6
training/flip/0060_000000002.jpg,flip__0060,training,flip,testing/notflip/0053_000000025.jpg,notflip__0053,testing,notflip,0,6,6
training/flip/0060_000000003.jpg,flip__0060,training,flip,testing/notflip/0053_000000025.jpg,notflip__0053,testing,notflip,4,6,10
training/flip/0060_000000005.jpg,flip__0060,training,flip,training/notflip/0053_000000013.jpg,notflip__0053,training,notflip,6,4,10
